,noise_level,distance,method,run
0,2,0.11498520560930682,MAPMLAT,0
1,2,0.1428753324527775,MAPMLAT,1
2,2,0.15298753674185953,MAPMLAT,2
3,2,0.14881834260831753,MAPMLAT,3
4,2,0.13003143617643576,MAPMLAT,4
5,2,0.09154260187600778,MAPMLAT,5
6,2,0.15539905084513705,MAPMLAT,6
7,2,0.13601953415245574,MAPMLAT,7
8,2,0.11784996296521383,MAPMLAT,8
9,2,0.14072508301627348,MAPMLAT,9
10,2,0.13624922595102218,MAPMLAT,10
11,2,0.100622223196249,MAPMLAT,11
12,2,0.10339728157644054,MAPMLAT,12
13,2,0.13540455544618019,MAPMLAT,13
14,2,0.12389457452632528,MAPMLAT,14
15,2,0.1651370069710649,MAPMLAT,15
16,2,0.11818551539297997,MAPMLAT,16
17,2,0.10517480572834915,MAPMLAT,17
18,2,0.14950726907006362,MAPMLAT,18
19,2,0.12331282992819875,MAPMLAT,19
20,2,0.17779228342771694,MAPMLAT,20
21,2,0.13367822692425796,MAPMLAT,21
22,2,0.16394873881836494,MAPMLAT,22
23,2,0.09746338382198651,MAPMLAT,23
24,2,0.16140007560794636,MAPMLAT,24
25,2,0.1261451139421891,MAPMLAT,25
26,2,0.08389247522038157,MAPMLAT,26
27,2,0.1344830158004859,MAPMLAT,27
28,2,0.11399736220382471,MAPMLAT,28
29,2,0.1046862657691723,MAPMLAT,29
30,3,0.23532272462482,MAPMLAT,0
31,3,0.21770259405612513,MAPMLAT,1
32,3,0.14713562644068187,MAPMLAT,2
33,3,0.08190260185560463,MAPMLAT,3
34,3,0.2687660948374433,MAPMLAT,4
35,3,0.19706371162778893,MAPMLAT,5
36,3,0.23989352583016174,MAPMLAT,6
37,3,0.12740306253828357,MAPMLAT,7
38,3,0.21818600633729082,MAPMLAT,8
39,3,0.21956709004689504,MAPMLAT,9
40,3,0.14455831899605792,MAPMLAT,10
41,3,0.20567962137495707,MAPMLAT,11
42,3,0.14372238482725622,MAPMLAT,12
43,3,0.19780965461976482,MAPMLAT,13
44,3,0.19895281980647364,MAPMLAT,14
45,3,0.2641625268116531,MAPMLAT,15
46,3,0.21982884381364678,MAPMLAT,16
47,3,0.18765241312876102,MAPMLAT,17
48,3,0.21342426236577283,MAPMLAT,18
49,3,0.2009043229398801,MAPMLAT,19
50,3,0.1267402911004465,MAPMLAT,20
51,3,0.21669552237893472,MAPMLAT,21
52,3,0.16537275661951711,MAPMLAT,22
53,3,0.14321664164253053,MAPMLAT,23
54,3,0.17113322687304244,MAPMLAT,24
55,3,0.16344662953799519,MAPMLAT,25
56,3,0.18688790717118972,MAPMLAT,26
57,3,0.12630205944998987,MAPMLAT,27
58,3,0.18387843967529816,MAPMLAT,28
59,3,0.12696060791582697,MAPMLAT,29
60,4,0.16049236146709664,MAPMLAT,0
61,4,0.08384428688236065,MAPMLAT,1
62,4,0.11871202192556336,MAPMLAT,2
63,4,0.17821789384283557,MAPMLAT,3
64,4,0.19153692036951706,MAPMLAT,4
65,4,0.1516833363249827,MAPMLAT,5
66,4,0.20030876630320493,MAPMLAT,6
67,4,0.14239402162469583,MAPMLAT,7
68,4,0.2338695158416904,MAPMLAT,8
69,4,0.11782877893351869,MAPMLAT,9
70,4,0.12265388249789753,MAPMLAT,10
71,4,0.17241116862264755,MAPMLAT,11
72,4,0.2070552754143242,MAPMLAT,12
73,4,0.192209451244522,MAPMLAT,13
74,4,0.20527045368659536,MAPMLAT,14
75,4,0.2097865952336829,MAPMLAT,15
76,4,0.2124505416249992,MAPMLAT,16
77,4,0.07736014517917994,MAPMLAT,17
78,4,0.212549608333765,MAPMLAT,18
79,4,0.14254849533041353,MAPMLAT,19
80,4,0.11459534874000174,MAPMLAT,20
81,4,0.18366203987983612,MAPMLAT,21
82,4,0.13724136997700426,MAPMLAT,22
83,4,0.21885980479648337,MAPMLAT,23
84,4,0.2714814152405805,MAPMLAT,24
85,4,0.12565653985298275,MAPMLAT,25
86,4,0.27379854369610285,MAPMLAT,26
87,4,0.26445846308963394,MAPMLAT,27
88,4,0.1156212670149659,MAPMLAT,28
89,4,0.16001607943427176,MAPMLAT,29
90,5,0.16259049123754576,MAPMLAT,0
91,5,0.1606917604620043,MAPMLAT,1
92,5,0.10578931672733566,MAPMLAT,2
93,5,0.25692804310993717,MAPMLAT,3
94,5,0.173458932176123,MAPMLAT,4
95,5,0.17963227667337997,MAPMLAT,5
96,5,0.26866010057550554,MAPMLAT,6
97,5,0.2746857838501924,MAPMLAT,7
98,5,0.1553332716525985,MAPMLAT,8
99,5,0.19840378009013707,MAPMLAT,9
100,5,0.14653775895796567,MAPMLAT,10
101,5,0.20008693097290994,MAPMLAT,11
102,5,0.1435529436421344,MAPMLAT,12
103,5,0.2971414090620292,MAPMLAT,13
