,noise_level,distance,method,run
0,2,0.16226379537632832,MAPMLAT,0
1,2,0.18969200046730256,MAPMLAT,1
2,2,0.1836914982701106,MAPMLAT,2
3,2,0.1784614189257377,MAPMLAT,3
4,2,0.1400859171370256,MAPMLAT,4
5,2,0.16952709175937822,MAPMLAT,5
6,2,0.14825702658530326,MAPMLAT,6
7,2,0.1835456864068351,MAPMLAT,7
8,2,0.12588012015224698,MAPMLAT,8
9,2,0.1087991320786268,MAPMLAT,9
10,2,0.16633363263887688,MAPMLAT,10
11,2,0.1197458123570941,MAPMLAT,11
12,2,0.08422229023694694,MAPMLAT,12
13,2,0.15909419666646252,MAPMLAT,13
14,2,0.13161015680679186,MAPMLAT,14
15,2,0.1752830853758677,MAPMLAT,15
16,2,0.10419892760183912,MAPMLAT,16
17,2,0.1656796216307219,MAPMLAT,17
18,2,0.13486228480667134,MAPMLAT,18
19,2,0.16475283335291718,MAPMLAT,19
20,2,0.1458523870575545,MAPMLAT,20
21,2,0.152104084297521,MAPMLAT,21
22,2,0.17215358591008453,MAPMLAT,22
23,2,0.14305961408722667,MAPMLAT,23
24,2,0.17094970462924725,MAPMLAT,24
25,2,0.1148469727817316,MAPMLAT,25
26,2,0.16114672801493157,MAPMLAT,26
27,2,0.16147773880549215,MAPMLAT,27
28,2,0.2102306767981082,MAPMLAT,28
29,2,0.14269309402834449,MAPMLAT,29
30,3,0.12392982314818743,MAPMLAT,0
31,3,0.15774800658676727,MAPMLAT,1
32,3,0.14558948420481893,MAPMLAT,2
33,3,0.14607356773421848,MAPMLAT,3
34,3,0.2098393158102807,MAPMLAT,4
35,3,0.125435786024786,MAPMLAT,5
36,3,0.198714989107144,MAPMLAT,6
37,3,0.11398267952708116,MAPMLAT,7
38,3,0.1377118559911137,MAPMLAT,8
39,3,0.2222431706011286,MAPMLAT,9
40,3,0.17873534666613586,MAPMLAT,10
41,3,0.122267084855298,MAPMLAT,11
42,3,0.1326329825898638,MAPMLAT,12
43,3,0.209834223989606,MAPMLAT,13
44,3,0.2598260261610604,MAPMLAT,14
45,3,0.2593350332783194,MAPMLAT,15
46,3,0.18782757132909716,MAPMLAT,16
47,3,0.1606957316906686,MAPMLAT,17
48,3,0.21866737030336716,MAPMLAT,18
49,3,0.1243713546158104,MAPMLAT,19
50,3,0.1908179679498311,MAPMLAT,20
51,3,0.1427846045299383,MAPMLAT,21
52,3,0.1522243832731604,MAPMLAT,22
53,3,0.15619342159474472,MAPMLAT,23
54,3,0.18657856292129607,MAPMLAT,24
55,3,0.19581563302801946,MAPMLAT,25
56,3,0.1704245753713056,MAPMLAT,26
57,3,0.18834006669553804,MAPMLAT,27
58,3,0.10086885591377795,MAPMLAT,28
59,3,0.20882660860944638,MAPMLAT,29
60,4,0.18705000859145765,MAPMLAT,0
61,4,0.24520948787838104,MAPMLAT,1
62,4,0.2228606980275,MAPMLAT,2
63,4,0.27689097360495507,MAPMLAT,3
64,4,0.14556218030855758,MAPMLAT,4
65,4,0.16788672438964722,MAPMLAT,5
66,4,0.2363392292231172,MAPMLAT,6
67,4,0.2453273826440444,MAPMLAT,7
68,4,0.24196397258896973,MAPMLAT,8
69,4,0.09029154464719602,MAPMLAT,9
70,4,0.2853711963786769,MAPMLAT,10
71,4,0.2016944501721502,MAPMLAT,11
72,4,0.21581574484343244,MAPMLAT,12
73,4,0.26954570080624324,MAPMLAT,13
74,4,0.24225795892270183,MAPMLAT,14
75,4,0.2394047106726423,MAPMLAT,15
76,4,0.2860335788080125,MAPMLAT,16
77,4,0.2302122470222904,MAPMLAT,17
78,4,0.19151203923541338,MAPMLAT,18
79,4,0.2509955720657952,MAPMLAT,19
80,4,0.1296718487851124,MAPMLAT,20
81,4,0.19394761416828063,MAPMLAT,21
82,4,0.21005316904851348,MAPMLAT,22
83,4,0.23576531373934295,MAPMLAT,23
84,4,0.20015492262626378,MAPMLAT,24
