,noise_level,distance,method,run
262,10,1.94038084737778,MAPMLAT,22
263,10,1.5046245080565908,MAPMLAT,23
264,10,2.239394632120598,MAPMLAT,24
265,10,1.7873484408998888,MAPMLAT,25
266,10,2.314711948072751,MAPMLAT,26
267,10,1.600459213970132,MAPMLAT,27
268,10,1.9291492366686107,MAPMLAT,28
269,10,1.944013032850855,MAPMLAT,29
270,2,0.03885069436833628,LMLAT,0
271,2,0.060309560889760506,LMLAT,1
272,2,0.15392483228126344,LMLAT,2
273,2,0.07884445389125674,LMLAT,3
274,2,0.0165955988221156,LMLAT,4
275,2,0.05670566386044353,LMLAT,5
276,2,0.10254221513289902,LMLAT,6
277,2,0.07619756894285044,LMLAT,7
278,2,0.09199605251708104,LMLAT,8
279,2,0.021754833934018558,LMLAT,9
280,2,0.03411566435631653,LMLAT,10
281,2,0.06421774469856026,LMLAT,11
282,2,0.03835503033919897,LMLAT,12
283,2,0.03103961558317797,LMLAT,13
284,2,0.012402640788622259,LMLAT,14
285,2,0.10570390554645802,LMLAT,15
286,2,0.0404335899018268,LMLAT,16
287,2,0.05568951384843849,LMLAT,17
288,2,0.11456289292207625,LMLAT,18
289,2,0.03420640981138092,LMLAT,19
290,2,0.05405731346190928,LMLAT,20
291,2,0.05620841515124852,LMLAT,21
292,2,0.10477585157290777,LMLAT,22
293,2,0.05544977095670851,LMLAT,23
294,2,0.08155223679305156,LMLAT,24
295,2,0.06415246792709679,LMLAT,25
296,2,0.12271459434494943,LMLAT,26
297,2,0.09621661687657689,LMLAT,27
298,2,0.014157082435508235,LMLAT,28
299,2,0.06290698560569313,LMLAT,29
300,3,0.27585822540835003,LMLAT,0
301,3,0.12997538752357415,LMLAT,1
302,3,0.5920321404019893,LMLAT,2
303,3,0.056107993043061195,LMLAT,3
304,3,0.07571673598005059,LMLAT,4
305,3,0.12743458155056667,LMLAT,5
306,3,0.19423722659253637,LMLAT,6
307,3,0.13248976358144154,LMLAT,7
308,3,0.09358185482526676,LMLAT,8
309,3,0.0540803627190565,LMLAT,9
310,3,0.03559514414792855,LMLAT,10
311,3,0.15399332665009516,LMLAT,11
312,3,0.05078496849318993,LMLAT,12
313,3,0.07750652856453355,LMLAT,13
314,3,0.10416956918235593,LMLAT,14
315,3,0.057451873979505845,LMLAT,15
316,3,0.1905204579178748,LMLAT,16
317,3,0.24401914026004037,LMLAT,17
318,3,0.2439283726929372,LMLAT,18
319,3,0.203562313546767,LMLAT,19
320,3,0.14052952268602656,LMLAT,20
321,3,0.1499574717157659,LMLAT,21
322,3,0.11437598705048596,LMLAT,22
323,3,0.15438396946405453,LMLAT,23
324,3,0.2150311330181072,LMLAT,24
325,3,0.13665291320562226,LMLAT,25
326,3,0.10322801997302714,LMLAT,26
327,3,0.12769918075292314,LMLAT,27
328,3,0.18789199265697182,LMLAT,28
329,3,0.054790605487627424,LMLAT,29
330,4,0.08706660364979807,LMLAT,0
331,4,0.3983615604163846,LMLAT,1
332,4,0.7542530737994333,LMLAT,2
333,4,0.4027558143707694,LMLAT,3
334,4,0.38036158546781623,LMLAT,4
335,4,0.20163726255500258,LMLAT,5
336,4,0.1620641684585211,LMLAT,6
337,4,0.677974481449761,LMLAT,7
338,4,0.9414502074426948,LMLAT,8
339,4,0.30134553926489044,LMLAT,9
340,4,0.5829192144293756,LMLAT,10
341,4,2.0108434490699936,LMLAT,11
342,4,0.2618725752650761,LMLAT,12
343,4,0.2568824585750074,LMLAT,13
344,4,0.1903599547539341,LMLAT,14
345,4,0.31300262702910386,LMLAT,15
346,4,0.19806074979118007,LMLAT,16
347,4,0.13636921675501865,LMLAT,17
348,4,0.12227957032255762,LMLAT,18
349,4,1.4878707992082925,LMLAT,19
350,4,0.2524596753670049,LMLAT,20
351,4,0.05912080734631602,LMLAT,21
352,4,0.23228234410205273,LMLAT,22
353,4,0.19896133157435758,LMLAT,23
354,4,0.20951073976838663,LMLAT,24
355,4,0.4727863690324138,LMLAT,25
356,4,0.31023460245308737,LMLAT,26
357,4,7.515188470303056,LMLAT,27
358,4,1.3871494968247207,LMLAT,28
359,4,0.9344294580436852,LMLAT,29
360,5,0.6863574323973392,LMLAT,0
361,5,3.679911845861156,LMLAT,1
362,5,0.3699196137614125,LMLAT,2
363,5,1.3129910750413984,LMLAT,3
364,5,2.266602778989675,LMLAT,4
365,5,3.187542977690348,LMLAT,5
366,5,0.4264900591215301,LMLAT,6
367,5,1.7215626838540314,LMLAT,7
