Unnamed: 0,noise_level,distance,method,run
736,8,0.30912495563476905,mlat,16
737,8,0.04087773169833996,mlat,17
738,8,0.1507600766118933,mlat,18
739,8,0.2721403239997485,mlat,19
740,8,0.08620426968434743,mlat,20
741,8,0.4302972683116241,mlat,21
742,8,0.19050086205118116,mlat,22
743,8,0.24731737442432464,mlat,23
744,8,0.14496294435765614,mlat,24
745,8,0.16818506457620067,mlat,25
746,8,0.2488192615110149,mlat,26
747,8,0.18115194846640004,mlat,27
748,8,0.298023297786717,mlat,28
749,8,0.2291128971464471,mlat,29
750,9,0.3115005682728251,mlat,0
751,9,0.0883492517312393,mlat,1
752,9,0.1834450097518948,mlat,2
753,9,0.2488131939429113,mlat,3
754,9,0.11405891339036722,mlat,4
755,9,0.3264955653193019,mlat,5
756,9,0.16744922493276712,mlat,6
757,9,0.35581667586162297,mlat,7
758,9,0.13864164266026224,mlat,8
759,9,0.09330242657871053,mlat,9
760,9,0.3027148029536759,mlat,10
761,9,0.1470648628629272,mlat,11
762,9,0.48700138818354705,mlat,12
763,9,0.3267257306513441,mlat,13
764,9,0.2143173531115732,mlat,14
765,9,0.29769852421307336,mlat,15
766,9,0.25581424781804835,mlat,16
767,9,0.3201506119888683,mlat,17
768,9,0.14728323187095482,mlat,18
769,9,0.21583536626560207,mlat,19
770,9,0.11151439638237252,mlat,20
771,9,0.3933887133399224,mlat,21
772,9,0.2755485842317426,mlat,22
773,9,0.21719934756215414,mlat,23
774,9,0.26600291080815025,mlat,24
775,9,0.18399165525312905,mlat,25
776,9,0.11386899380365445,mlat,26
777,9,0.269973232146004,mlat,27
778,9,0.2272053244285592,mlat,28
779,9,0.17598896740880626,mlat,29
780,10,0.11907833362609943,mlat,0
781,10,0.23130925312891235,mlat,1
782,10,0.050026813494479086,mlat,2
783,10,0.14308958547009898,mlat,3
784,10,0.1580243955029772,mlat,4
785,10,0.3174525724267597,mlat,5
786,10,0.3212541322977217,mlat,6
787,10,0.4299388049630886,mlat,7
788,10,0.1043288802128389,mlat,8
789,10,0.04010838310053697,mlat,9
790,10,0.4357371887112702,mlat,10
791,10,0.13943183439836854,mlat,11
792,10,0.4143965500186484,mlat,12
793,10,0.5702101733012462,mlat,13
794,10,0.08930629871985636,mlat,14
795,10,0.14139083772805505,mlat,15
796,10,0.2439540909390035,mlat,16
797,10,0.3791673194857759,mlat,17
798,10,0.3419466364225965,mlat,18
799,10,0.4814294890767682,mlat,19
800,10,0.21850726809520551,mlat,20
801,10,0.11007745519225674,mlat,21
802,10,0.39310071312139067,mlat,22
803,10,0.26392424919171764,mlat,23
804,10,0.20252895953869848,mlat,24
805,10,0.3110377540427983,mlat,25
806,10,0.2325055722237381,mlat,26
807,10,0.3337335712107001,mlat,27
808,10,0.08951677805461726,mlat,28
809,10,0.19145384246448002,mlat,29
810,2,0.0408632449845615,pml,0
811,2,0.05754521237230498,pml,1
812,2,0.056818875103213075,pml,2
813,2,0.028904010243489126,pml,3
814,2,0.028492152363928606,pml,4
815,2,0.03361496996893845,pml,5
816,2,0.05353361655638688,pml,6
817,2,0.0301298140790438,pml,7
818,2,0.06384803788400976,pml,8
819,2,0.022991136659456117,pml,9
820,2,0.05481254993931636,pml,10
821,2,0.006236537301984742,pml,11
822,2,0.025841859080603716,pml,12
823,2,0.023045934003003817,pml,13
824,2,0.04145255684537133,pml,14
825,2,0.031713253932554274,pml,15
826,2,0.017313667007867895,pml,16
827,2,0.054482829177455255,pml,17
828,2,0.04476639344397525,pml,18
829,2,0.05814345847898785,pml,19
830,2,0.050891202660059816,pml,20
831,2,0.1019693198426474,pml,21
832,2,0.061087154590936825,pml,22
833,2,0.0624253911327036,pml,23
834,2,0.03061355791689358,pml,24
835,2,0.01312499635411293,pml,25
836,2,0.10906987495439384,pml,26
837,2,0.036546155623729634,pml,27
838,2,0.03054394541686348,pml,28
839,2,0.037571077395023564,pml,29
840,3,0.029141475318282917,pml,0
841,3,0.08574609035069214,pml,1
842,3,0.016781946179070008,pml,2
843,3,0.05257918116735147,pml,3
844,3,0.07753966741725771,pml,4
845,3,0.06695816108340237,pml,5
846,3,0.05769938465919841,pml,6
847,3,0.034719281031452616,pml,7
848,3,0.10742405785642443,pml,8
849,3,0.08181560315989501,pml,9
850,3,0.046436886877236315,pml,10
851,3,0.05240512827925264,pml,11
852,3,0.06625993444383023,pml,12
853,3,0.1595224383805547,pml,13
854,3,0.16957027708421638,pml,14
855,3,0.08648871355128368,pml,15
856,3,0.06840940427936186,pml,16
857,3,0.10271636921030314,pml,17
858,3,0.07333121804218777,pml,18
859,3,0.034835104107778195,pml,19
860,3,0.07825520278775988,pml,20
861,3,0.025072362940118616,pml,21
862,3,0.08891845566562792,pml,22
863,3,0.13193918207068342,pml,23
864,3,0.08845252334364433,pml,24
865,3,0.07131590046569057,pml,25
866,3,0.04362084527636942,pml,26
867,3,0.09130696525784517,pml,27
868,3,0.08128049098316778,pml,28
869,3,0.0871761493635942,pml,29
870,4,0.028283504240570988,pml,0
871,4,0.07893405471494681,pml,1
872,4,0.07663925745172791,pml,2
873,4,0.0043913548642604185,pml,3
874,4,0.07174368300769288,pml,4
875,4,0.11358256644565165,pml,5
876,4,0.0592767693898442,pml,6
877,4,0.07849571698501565,pml,7
878,4,0.16374375043753328,pml,8
879,4,0.022638621762151225,pml,9
880,4,0.1225118485104164,pml,10
881,4,0.08691592294864123,pml,11
882,4,0.07624776242967382,pml,12
883,4,0.08851167956137461,pml,13
884,4,0.019556392127651413,pml,14
885,4,0.08198974739349069,pml,15
886,4,0.047023877357911865,pml,16
887,4,0.08522108582966273,pml,17
888,4,0.14387628754008033,pml,18
889,4,0.08146107191350964,pml,19
890,4,0.023048307226085692,pml,20
891,4,0.0662586739784117,pml,21
892,4,0.08807524571367857,pml,22
893,4,0.20611534328645506,pml,23
894,4,0.13369441591718328,pml,24
895,4,0.101615925632331,pml,25
896,4,0.030538925947977687,pml,26
897,4,0.09497702279434332,pml,27
898,4,0.037339315938785256,pml,28
899,4,0.06678504430775252,pml,29
900,5,0.04880199317141833,pml,0
901,5,0.08163640326173355,pml,1
902,5,0.102784310471033,pml,2
903,5,0.06775929957643302,pml,3
904,5,0.07660389475942843,pml,4
905,5,0.0619325313989295,pml,5
906,5,0.0362256089870744,pml,6
907,5,0.15044241415391546,pml,7
908,5,0.03616706947640661,pml,8
909,5,0.2487136205516115,pml,9
910,5,0.04267769638798466,pml,10
911,5,0.04610992583311875,pml,11
912,5,0.13779815489943256,pml,12
913,5,0.1877191583202494,pml,13
914,5,0.04438902149389176,pml,14
915,5,0.08696022758746187,pml,15
916,5,0.15793095950314784,pml,16
917,5,0.06809421129857861,pml,17
918,5,0.2255642894977938,pml,18
919,5,0.12031759646168598,pml,19
920,5,0.1931882274603356,pml,20
921,5,0.10188033985720588,pml,21
922,5,0.17466405370910865,pml,22
923,5,0.1211296582995826,pml,23
924,5,0.108167903035038,pml,24
925,5,0.07255915631838354,pml,25
926,5,0.10171145242606124,pml,26
927,5,0.13798895338150866,pml,27
928,5,0.09700250211313276,pml,28
929,5,0.09610762779926772,pml,29
930,6,0.1026032380432378,pml,0
931,6,0.16324819406153512,pml,1
932,6,0.06416908158794922,pml,2
933,6,0.1779947749152067,pml,3
934,6,0.07070614210834701,pml,4
935,6,0.1884282602641995,pml,5
936,6,0.1943153199210125,pml,6
937,6,0.1586416397183494,pml,7
938,6,0.037778511555514586,pml,8
939,6,0.08013032950965676,pml,9
940,6,0.07321940875542411,pml,10
941,6,0.1692673884232662,pml,11
942,6,0.20062516078680948,pml,12
943,6,0.06843797897337378,pml,13
944,6,0.10662727339236684,pml,14
945,6,0.15794496674846645,pml,15
946,6,0.3581098446740011,pml,16
947,6,0.14195755128391174,pml,17
948,6,0.2640032663152735,pml,18
949,6,0.06009458806381509,pml,19
950,6,0.07686863107178546,pml,20
951,6,0.26226113125021905,pml,21
952,6,0.13022991770948014,pml,22
953,6,0.14093500359188638,pml,23
954,6,0.12484129492017675,pml,24
955,6,0.2944215996276309,pml,25
956,6,0.15670267584776218,pml,26
957,6,0.025159186963585625,pml,27
958,6,0.1875111347240812,pml,28
959,6,0.18205414758113173,pml,29
960,7,0.091455564405738,pml,0
961,7,0.2125416872841484,pml,1
962,7,0.12006346014116814,pml,2
963,7,0.11228375146808943,pml,3
964,7,0.06728969989043407,pml,4
965,7,0.08682489884055969,pml,5
966,7,0.15738856290144218,pml,6
967,7,0.2292594642801034,pml,7
968,7,0.0847073864067801,pml,8
969,7,0.10670459838098167,pml,9
970,7,0.18019219996629052,pml,10
971,7,0.2241844355995944,pml,11
972,7,0.09725393611182144,pml,12
973,7,0.2556625727599268,pml,13
974,7,0.1848632854138857,pml,14
975,7,0.26327464587724736,pml,15
976,7,0.12198243976895926,pml,16
977,7,0.23347733594355224,pml,17
978,7,0.07106701977824767,pml,18
979,7,0.1280112994668698,pml,19
980,7,0.5429496151231349,pml,20
981,7,0.17582026116594987,pml,21
982,7,0.21346567786613133,pml,22
983,7,0.2400097685618669,pml,23
984,7,0.2662606662730961,pml,24
985,7,0.1944648246819064,pml,25
986,7,0.21036909808525686,pml,26
987,7,0.2629644989136948,pml,27
988,7,0.10227055340681468,pml,28
989,7,0.07873837700677071,pml,29
990,8,0.2008173559141222,pml,0
991,8,0.28800044387347595,pml,1
992,8,0.23974478390547266,pml,2
993,8,0.3978462014666856,pml,3
994,8,0.2844821682520959,pml,4
995,8,0.08742222113087862,pml,5
996,8,0.16247843937920098,pml,6
997,8,0.216129592205906,pml,7
998,8,0.17519179008314742,pml,8
999,8,0.29150822223484163,pml,9
1000,8,0.19572641492027304,pml,10
1001,8,0.109144832979838,pml,11
1002,8,0.2119761983048151,pml,12
1003,8,0.15013589377473086,pml,13
1004,8,0.2677890716080386,pml,14
1005,8,0.4233529489021623,pml,15
1006,8,0.16499492408420352,pml,16
1007,8,0.2112011805971287,pml,17
1008,8,0.12931598901132818,pml,18
1009,8,0.2361115888438613,pml,19
1010,8,0.13217421459546555,pml,20
1011,8,0.1979945001749661,pml,21
1012,8,0.135739584504137,pml,22
1013,8,0.3033773485150985,pml,23
1014,8,0.17387289971963454,pml,24
1015,8,0.08212867465632216,pml,25
1016,8,0.3430219323952806,pml,26
1017,8,0.09442503045469547,pml,27
1018,8,0.3517393551273949,pml,28
1019,8,0.12682253751280145,pml,29
1020,9,0.278062296278806,pml,0
1021,9,0.2265066500047899,pml,1
1022,9,0.12661699696535533,pml,2
1023,9,0.09622785127640668,pml,3
1024,9,0.21351803040849085,pml,4
1025,9,0.2396968344390987,pml,5
1026,9,0.2270250347444148,pml,6
1027,9,0.2197196393003307,pml,7
1028,9,0.2882030016466541,pml,8
1029,9,0.3349101026074294,pml,9
1030,9,0.3481673133809868,pml,10
1031,9,0.3294119014336485,pml,11
1032,9,0.21402184407702227,pml,12
1033,9,0.1801214199776402,pml,13
1034,9,0.16788773322711872,pml,14
1035,9,0.12509183439132934,pml,15
1036,9,0.2556947744668133,pml,16
1037,9,0.262731982223424,pml,17
1038,9,0.12904489061625804,pml,18
1039,9,0.04365536265958178,pml,19
1040,9,0.09677756438880672,pml,20
1041,9,0.36427699018621945,pml,21
1042,9,0.2964052520714661,pml,22
1043,9,0.18858967906799934,pml,23
1044,9,0.21885423180010408,pml,24
1045,9,0.3215179100081291,pml,25
1046,9,0.2128710889173348,pml,26
1047,9,0.04074087468319617,pml,27
1048,9,0.3049200679186357,pml,28
1049,9,0.3672951612396821,pml,29
1050,10,0.29103605471643085,pml,0
1051,10,0.20497361686375146,pml,1
1052,10,0.1968954871249103,pml,2
1053,10,0.4454643988914317,pml,3
1054,10,0.2885865610730611,pml,4
1055,10,0.12515375441477494,pml,5
1056,10,0.22472359204735368,pml,6
1057,10,0.11527826714287047,pml,7
1058,10,0.3427041942168124,pml,8
1059,10,0.15343289809288022,pml,9
1060,10,0.21437562936882867,pml,10
1061,10,0.30297329794567385,pml,11
1062,10,0.15463963998737862,pml,12
1063,10,0.22109794742628933,pml,13
1064,10,0.206593190075121,pml,14
1065,10,0.2137487271031052,pml,15
1066,10,0.16599163700190755,pml,16
1067,10,0.14885822012944727,pml,17
1068,10,0.2919435822502286,pml,18
1069,10,0.3352407982038068,pml,19
1070,10,0.18141424786523966,pml,20
1071,10,0.06335417139785351,pml,21
1072,10,0.19192024814585654,pml,22
1073,10,0.08272857270635424,pml,23
1074,10,0.2867383878497118,pml,24
1075,10,0.18986295611533732,pml,25
1076,10,0.26808284186355463,pml,26
1077,10,0.3743404115674738,pml,27
1078,10,0.0903360428495762,pml,28
1079,10,0.24262795701488854,pml,29
1080,2,0.07760518958836787,BMlat,0
1081,2,0.03739443100041273,BMlat,1
1082,2,0.05543231144540714,BMlat,2
1083,2,0.057685020826440676,BMlat,3
1084,2,0.022708421905206447,BMlat,4
1085,2,0.010444658851595984,BMlat,5
1086,2,0.07718132715717503,BMlat,6
1087,2,0.09717100407714636,BMlat,7
1088,2,0.035755491802419666,BMlat,8
1089,2,0.04709982926053154,BMlat,9
1090,2,0.07682358530311169,BMlat,10
1091,2,0.07631157636804091,BMlat,11
1092,2,0.0894603037208189,BMlat,12
1093,2,0.07950610954470333,BMlat,13
1094,2,0.04396992045981021,BMlat,14
1095,2,0.026540438722579208,BMlat,15
1096,2,0.07110450745486482,BMlat,16
1097,2,0.03510507426476002,BMlat,17
1098,2,0.029295757728651006,BMlat,18
1099,2,0.011352430174331771,BMlat,19
1100,2,0.11749451963603437,BMlat,20
1101,2,0.027217125910453988,BMlat,21
1102,2,0.029396520339440707,BMlat,22
1103,2,0.04920019948763442,BMlat,23
1104,2,0.1219415949588326,BMlat,24
1105,2,0.042984539897980865,BMlat,25
1106,2,0.07016512674444683,BMlat,26
1107,2,0.09146959084455177,BMlat,27
1108,2,0.04080651502026125,BMlat,28
1109,2,0.0713366696490391,BMlat,29
1110,3,0.0928205246183137,BMlat,0
1111,3,0.05187424963201618,BMlat,1
1112,3,0.062009029842661476,BMlat,2
1113,3,0.09429410460739013,BMlat,3
1114,3,0.0874434302204638,BMlat,4
1115,3,0.0364887708649658,BMlat,5
1116,3,0.0610568398181907,BMlat,6
1117,3,0.048598924023175685,BMlat,7
1118,3,0.03489945568668864,BMlat,8
1119,3,0.037789075841811806,BMlat,9
1120,3,0.05142893392124077,BMlat,10
1121,3,0.012243933357131195,BMlat,11
1122,3,0.025615681237491653,BMlat,12
1123,3,0.07263382619439525,BMlat,13
1124,3,0.01382677449720949,BMlat,14
1125,3,0.041837639811767635,BMlat,15
1126,3,0.025375337426110273,BMlat,16
1127,3,0.06436419775172061,BMlat,17
1128,3,0.04394428519069992,BMlat,18
1129,3,0.04211773150578487,BMlat,19
1130,3,0.055405401524210064,BMlat,20
1131,3,0.012806267975057664,BMlat,21
1132,3,0.03146495025719371,BMlat,22
1133,3,0.05566541495813191,BMlat,23
1134,3,0.06212409599867026,BMlat,24
1135,3,0.0993409288049646,BMlat,25
1136,3,0.03202697397263808,BMlat,26
1137,3,0.03784631728646172,BMlat,27
1138,3,0.07063623113149138,BMlat,28
1139,3,0.05187211795958571,BMlat,29
1140,4,0.08292858867511342,BMlat,0
1141,4,0.09988462762986283,BMlat,1
1142,4,0.017971871551937794,BMlat,2
1143,4,0.15183487659521866,BMlat,3
1144,4,0.08938301683743495,BMlat,4
1145,4,0.11241357001127883,BMlat,5
1146,4,0.10803662289156186,BMlat,6
1147,4,0.114844544662465,BMlat,7
1148,4,0.08806111033413141,BMlat,8
1149,4,0.010421994342211813,BMlat,9
1150,4,0.059175446605368234,BMlat,10
1151,4,0.02300526225147984,BMlat,11
1152,4,0.0740721363655326,BMlat,12
1153,4,0.1239483908765558,BMlat,13
1154,4,0.05263941934911612,BMlat,14
1155,4,0.059003504696751564,BMlat,15
1156,4,0.06721028810206052,BMlat,16
1157,4,0.05376379098116354,BMlat,17
1158,4,0.055697383902735716,BMlat,18
1159,4,0.03846883831834142,BMlat,19
1160,4,0.15733782484135578,BMlat,20
1161,4,0.01641568701836504,BMlat,21
1162,4,0.12104477987973375,BMlat,22
1163,4,0.09085815726999638,BMlat,23
1164,4,0.05557427883771667,BMlat,24
1165,4,0.09389503959734002,BMlat,25
1166,4,0.048042565282476885,BMlat,26
1167,4,0.09765460047140533,BMlat,27
1168,4,0.06574557541866022,BMlat,28
1169,4,0.055115009772178786,BMlat,29
1170,5,0.08578454274582555,BMlat,0
1171,5,0.07064188656978329,BMlat,1
1172,5,0.06987426164575082,BMlat,2
1173,5,0.0629519855317535,BMlat,3
1174,5,0.05544481614926265,BMlat,4
1175,5,0.0814783643506867,BMlat,5
1176,5,0.06809931075564736,BMlat,6
1177,5,0.06512741408976115,BMlat,7
1178,5,0.039329211481565436,BMlat,8
1179,5,0.07631280786685735,BMlat,9
1180,5,0.04025942424297516,BMlat,10
1181,5,0.05386146594506592,BMlat,11
1182,5,0.04522793721788964,BMlat,12
1183,5,0.10635555927301073,BMlat,13
1184,5,0.05677772838181839,BMlat,14
1185,5,0.12543573229675364,BMlat,15
1186,5,0.022696052149707692,BMlat,16
1187,5,0.1152176081422324,BMlat,17
1188,5,0.0886475814969544,BMlat,18
1189,5,0.08907247095962632,BMlat,19
1190,5,0.035470533038753964,BMlat,20
1191,5,0.05458010136377413,BMlat,21
1192,5,0.11645931460764072,BMlat,22
1193,5,0.024440058853887205,BMlat,23
1194,5,0.01672427500433455,BMlat,24
1195,5,0.08915654523127875,BMlat,25
1196,5,0.1226664819347289,BMlat,26
1197,5,0.0427409873077988,BMlat,27
1198,5,0.054663573114772435,BMlat,28
1199,5,0.07092922524919712,BMlat,29
1200,6,0.04010711104000078,BMlat,0
1201,6,0.03731654124833088,BMlat,1
1202,6,0.07129837711761994,BMlat,2
1203,6,0.05286872793049872,BMlat,3
1204,6,0.03273642530584201,BMlat,4
1205,6,0.030577637978946182,BMlat,5
1206,6,0.000797425622188975,BMlat,6
1207,6,0.05045035300527808,BMlat,7
1208,6,0.0987220714289481,BMlat,8
1209,6,0.17264390988419265,BMlat,9
1210,6,0.04925003168256945,BMlat,10
1211,6,0.09535636478301064,BMlat,11
1212,6,0.05142412074732943,BMlat,12
1213,6,0.1194846032119504,BMlat,13
1214,6,0.054899429091417234,BMlat,14
1215,6,0.09871883638081408,BMlat,15
1216,6,0.09016884137606124,BMlat,16
1217,6,0.05798576598379741,BMlat,17
1218,6,0.11268000752561046,BMlat,18
1219,6,0.1562857906170212,BMlat,19
1220,6,0.04647849550845996,BMlat,20
1221,6,0.06800121983134243,BMlat,21
1222,6,0.0074836479623309905,BMlat,22
1223,6,0.04664155013313285,BMlat,23
1224,6,0.1008399090051636,BMlat,24
1225,6,0.06740865867966259,BMlat,25
1226,6,0.08472750887328988,BMlat,26
1227,6,0.03611986406242439,BMlat,27
1228,6,0.045570736876067115,BMlat,28
1229,6,0.07107748076865543,BMlat,29
1230,7,0.05758164699185644,BMlat,0
1231,7,0.05720182526687944,BMlat,1
1232,7,0.03776816390352426,BMlat,2
1233,7,0.143573114789874,BMlat,3
1234,7,0.02941652097733227,BMlat,4
1235,7,0.06961558489112342,BMlat,5
1236,7,0.07590668697938177,BMlat,6
1237,7,0.06531396481907681,BMlat,7
1238,7,0.004307667183922757,BMlat,8
1239,7,0.04918684432462493,BMlat,9
1240,7,0.04488807606896585,BMlat,10
1241,7,0.06847893355549882,BMlat,11
1242,7,0.16458202513198866,BMlat,12
1243,7,0.0611329035474537,BMlat,13
1244,7,0.09707958866607452,BMlat,14
1245,7,0.0939626549486124,BMlat,15
1246,7,0.03121621064973748,BMlat,16
1247,7,0.11069783369974724,BMlat,17
1248,7,0.06352055070500584,BMlat,18
1249,7,0.0344914783308333,BMlat,19
1250,7,0.2073310684781155,BMlat,20
1251,7,0.1163491480458815,BMlat,21
1252,7,0.06916073020603007,BMlat,22
1253,7,0.041067974483665684,BMlat,23
1254,7,0.016260427860586117,BMlat,24
1255,7,0.1375101441324242,BMlat,25
1256,7,0.09326584457511176,BMlat,26
1257,7,0.06784368385450604,BMlat,27
1258,7,0.06479494593909217,BMlat,28
1259,7,0.1039625609180292,BMlat,29
1260,8,0.08002577215853178,BMlat,0
1261,8,0.05170378759120769,BMlat,1
1262,8,0.026473396568343542,BMlat,2
1263,8,0.1371704777420581,BMlat,3
1264,8,0.1122704000331248,BMlat,4
1265,8,0.1377339306462724,BMlat,5
1266,8,0.02836307111253145,BMlat,6
1267,8,0.057321185297793176,BMlat,7
1268,8,0.14933920519215588,BMlat,8
1269,8,0.16701604486279256,BMlat,9
1270,8,0.0577244115050141,BMlat,10
1271,8,0.06627832092735185,BMlat,11
1272,8,0.1101728279923862,BMlat,12
1273,8,0.03191297195522573,BMlat,13
1274,8,0.06874071845468327,BMlat,14
1275,8,0.10428793147021016,BMlat,15
1276,8,0.07029548299661989,BMlat,16
1277,8,0.07010300052108973,BMlat,17
1278,8,0.03515649216265257,BMlat,18
1279,8,0.06304893547880333,BMlat,19
1280,8,0.08100284049556658,BMlat,20
1281,8,0.026299750148875138,BMlat,21
1282,8,0.03849550268993476,BMlat,22
1283,8,0.08458716675172805,BMlat,23
1284,8,0.05693420551982869,BMlat,24
1285,8,0.016341357626547152,BMlat,25
1286,8,0.06528171388086561,BMlat,26
1287,8,0.031237020226608944,BMlat,27
1288,8,0.034514019045708215,BMlat,28
1289,8,0.038425751984217264,BMlat,29
1290,9,0.02305924197751192,BMlat,0
1291,9,0.10904056927527286,BMlat,1
1292,9,0.0559945202888675,BMlat,2
1293,9,0.045316679358799065,BMlat,3
1294,9,0.06624427466980284,BMlat,4
1295,9,0.03960138086373461,BMlat,5
1296,9,0.011807482214203394,BMlat,6
1297,9,0.07348810686971377,BMlat,7
1298,9,0.0776910303747901,BMlat,8
1299,9,0.10475431348714406,BMlat,9
1300,9,0.008918674541887337,BMlat,10
1301,9,0.04479910138142645,BMlat,11
1302,9,0.11883143320737675,BMlat,12
1303,9,0.07911767578275103,BMlat,13
1304,9,0.03871991267009547,BMlat,14
1305,9,0.07003978231364294,BMlat,15
1306,9,0.20072096658816005,BMlat,16
1307,9,0.0396458312423095,BMlat,17
1308,9,0.18622697219146506,BMlat,18
1309,9,0.07705220292823628,BMlat,19
1310,9,0.0893280295159488,BMlat,20
1311,9,0.08515827880975024,BMlat,21
1312,9,0.0899441893000575,BMlat,22
1313,9,0.01282413840365899,BMlat,23
1314,9,0.040327613982776365,BMlat,24
1315,9,0.07468586039260831,BMlat,25
1316,9,0.07581934260898496,BMlat,26
1317,9,0.04044386390687764,BMlat,27
1318,9,0.06329855108228666,BMlat,28
1319,9,0.052275799559600496,BMlat,29
1320,10,0.021109261042820626,BMlat,0
1321,10,0.04270802246675708,BMlat,1
1322,10,0.08041133435712101,BMlat,2
1323,10,0.06833439877074518,BMlat,3
1324,10,0.03124520124856895,BMlat,4
1325,10,0.06970245804512328,BMlat,5
1326,10,0.18322224613806545,BMlat,6
1327,10,0.08734378403497008,BMlat,7
1328,10,0.05625088724440494,BMlat,8
1329,10,0.03834864029145835,BMlat,9
1330,10,0.06501354981055185,BMlat,10
1331,10,0.1669683620378695,BMlat,11
1332,10,0.11628146847631013,BMlat,12
1333,10,0.06573969414410942,BMlat,13
1334,10,0.13240097534213274,BMlat,14
1335,10,0.08226788339730219,BMlat,15
1336,10,0.13593510095896127,BMlat,16
1337,10,0.12436311827968725,BMlat,17
1338,10,0.010293706928883048,BMlat,18
1339,10,0.08186502641036532,BMlat,19
1340,10,0.03918635739538842,BMlat,20
1341,10,0.07739649473957655,BMlat,21
1342,10,0.12387439929806825,BMlat,22
1343,10,0.023236514457029768,BMlat,23
1344,10,0.08183005603963886,BMlat,24
1345,10,0.06828761501460442,BMlat,25
1346,10,0.08357602345118664,BMlat,26
1347,10,0.048769721368573576,BMlat,27
1348,10,0.0846652932998487,BMlat,28
1349,10,0.0511086892256924,BMlat,29
