,noise_level,distance,method,run
190,3,5.429149202249986,BM_mean,1
191,3,5.799914216071717,BM_mode,1
192,3,1.4712784109891024,pmlat,2
193,3,2.9376730043982584,lin,2
194,3,2.9412226999274402,mlat,2
195,3,2.9464790700507657,pml,2
196,3,2.106321078601384,BM_mean,2
197,3,2.282530876763163,BM_mode,2
198,3,0.5773408531554616,pmlat,3
199,3,4.553148957480962,lin,3
200,3,4.242913500309163,mlat,3
201,3,4.280668145512085,pml,3
202,3,2.783888503702089,BM_mean,3
203,3,2.7259793503315257,BM_mode,3
204,3,4.427788783488943,pmlat,4
205,3,2.0128571599249088,lin,4
206,3,1.8272019772833996,mlat,4
207,3,1.6126255558450537,pml,4
208,3,0.11900476292182097,BM_mean,4
209,3,0.07956430799119527,BM_mode,4
210,3,0.9674192195465003,pmlat,5
211,3,3.770679193103575,lin,5
212,3,2.6455111193808274,mlat,5
213,3,1.9527999796829725,pml,5
214,3,1.5470091001027138,BM_mean,5
215,3,1.4901588449058902,BM_mode,5
216,3,2.9251443691752064,pmlat,6
217,3,2.7153579536850976,lin,6
218,3,2.6609761218594428,mlat,6
219,3,2.5979948296682123,pml,6
220,3,0.45497008752069507,BM_mean,6
221,3,1.047390025183655,BM_mode,6
222,3,1.9973213285561293,pmlat,7
223,3,4.822191931700561,lin,7
224,3,4.612035989394493,mlat,7
225,3,4.381431874952165,pml,7
226,3,3.1470446588729506,BM_mean,7
227,3,3.4753418755156393,BM_mode,7
228,3,6.527511482954857,pmlat,8
229,3,1.0251096062206135,lin,8
230,3,1.2465135565614225,mlat,8
231,3,1.3806289393843332,pml,8
232,3,2.035963976210593,BM_mean,8
233,3,1.4136509592840472,BM_mode,8
234,3,7.2663515429706695,pmlat,9
235,3,4.911994495069394,lin,9
236,3,4.968276644770489,mlat,9
237,3,5.060178826716682,pml,9
238,3,4.4462085726685165,BM_mean,9
239,3,4.40819219891671,BM_mode,9
240,3,5.273825828135212,pmlat,10
241,3,2.9510801753406457,lin,10
242,3,2.884525528119935,mlat,10
243,3,2.780747998306153,pml,10
244,3,1.8304822133289356,BM_mean,10
245,3,2.1286117076114466,BM_mode,10
246,3,4.561294705781463,pmlat,11
247,3,8.92899598578157,lin,11
248,3,2.1399703634582434,mlat,11
249,3,2.8757254392615437,pml,11
250,3,0.6743382512404681,BM_mean,11
251,3,0.67529401627992,BM_mode,11
252,3,3.0952104679853893,pmlat,12
253,3,3.181838832312145,lin,12
254,3,2.945580027420889,mlat,12
255,3,2.7119884516171715,pml,12
256,3,0.6306739228416521,BM_mean,12
257,3,1.0757003550370825,BM_mode,12
258,3,7.071084951843842,pmlat,13
259,3,2.5444667012513573,lin,13
260,3,2.5425960409073523,mlat,13
261,3,2.5382301312238265,pml,13
262,3,1.7713548508342698,BM_mean,13
263,3,2.0794745934774572,BM_mode,13
264,3,5.237288358841423,pmlat,14
265,3,3.582614084471775,lin,14
266,3,3.448027995791231,mlat,14
267,3,3.15069446240856,pml,14
268,3,1.921121587230845,BM_mean,14
269,3,2.5531907700842864,BM_mode,14
270,3,3.4927929780152547,pmlat,15
271,3,0.4584192944652871,lin,15
272,3,0.447715194763285,mlat,15
273,3,0.42858051322076246,pml,15
274,3,1.136238818678365,BM_mean,15
275,3,0.5896367087194874,BM_mode,15
276,3,7.4565353233239176,pmlat,16
277,3,0.18947350338548108,lin,16
278,3,0.8462219384039815,mlat,16
279,3,0.6740522234102307,pml,16
280,3,2.549806047462098,BM_mean,16
281,3,2.1777215867658,BM_mode,16
282,3,5.929891584672515,pmlat,17
283,3,6.224144172464318,lin,17
284,3,6.355058111583832,mlat,17
285,3,6.622040757975524,pml,17
286,3,4.867845660009436,BM_mean,17
287,3,5.402710318103467,BM_mode,17
288,3,0.6626053051920308,pmlat,18
289,3,1.7292049104419518,lin,18
290,3,1.7040688527774448,mlat,18
291,3,1.8408665959857404,pml,18
292,3,2.1824585570965196,BM_mean,18
293,3,1.8651648593982442,BM_mode,18
294,3,3.5915651223145098,pmlat,19
295,3,5.459937862821606,lin,19
296,3,3.256889604247324,mlat,19
297,3,3.5136228128369633,pml,19
298,3,1.7942379955836814,BM_mean,19
299,3,1.9386287862225287,BM_mode,19
300,3,2.330805458872078,pmlat,20
301,3,3.6782241463483873,lin,20
302,3,3.579867418528344,mlat,20
303,3,3.465376526359626,pml,20
304,3,1.5389211609152758,BM_mean,20
305,3,2.016972996474828,BM_mode,20
306,3,4.0023634065330915,pmlat,21
307,3,4.041092691412125,lin,21
308,3,4.048441848862672,mlat,21
309,3,4.056709883224521,pml,21
310,3,2.069856051421176,BM_mean,21
311,3,2.4983452818044896,BM_mode,21
312,3,5.486578096970703,pmlat,22
313,3,6.107456336090283,lin,22
314,3,5.567312402426972,mlat,22
315,3,4.901445950977637,pml,22
316,3,3.9620761815647683,BM_mean,22
317,3,4.306267064410475,BM_mode,22
318,3,7.963744014717294,pmlat,23
319,3,6.0200519558052665,lin,23
320,3,6.016846238359256,mlat,23
321,3,6.0146770526554505,pml,23
322,3,4.915076549736526,BM_mean,23
323,3,5.290495383492817,BM_mode,23
324,3,2.300500021317683,pmlat,24
325,3,2.6369714023137725,lin,24
326,3,0.9792324144270105,mlat,24
327,3,1.3076098714739735,pml,24
328,3,2.0737077185196506,BM_mean,24
329,3,1.414240448499079,BM_mode,24
330,3,2.011967995401891,pmlat,25
331,3,4.409893232894229,lin,25
332,3,4.417696732430176,mlat,25
333,3,4.433549399045769,pml,25
334,3,4.2100204038551805,BM_mean,25
335,3,4.235938710789546,BM_mode,25
336,3,5.082664767339976,pmlat,26
337,3,3.2863346347885014,lin,26
338,3,3.4505134587254047,mlat,26
339,3,3.730538924320004,pml,26
340,3,1.68936328024803,BM_mean,26
341,3,1.9833987757150604,BM_mode,26
342,3,0.8605879320027,pmlat,27
343,3,4.131301761484955,lin,27
344,3,4.1373587470994515,mlat,27
345,3,4.149304677940323,pml,27
346,3,3.247919834000674,BM_mean,27
347,3,3.339989266338131,BM_mode,27
348,3,6.514776622179276,pmlat,28
349,3,1.9503298161608102,lin,28
350,3,5.429326240720135,mlat,28
351,3,5.713026467722525,pml,28
352,3,2.749280335949595,BM_mean,28
353,3,2.5393133393980576,BM_mode,28
354,3,1.402083948747553,pmlat,29
355,3,1.4276698243140742,lin,29
356,3,1.3430660512789925,mlat,29
357,3,1.1697728572775632,pml,29
358,3,0.4922458155992673,BM_mean,29
359,3,0.7368390142252005,BM_mode,29
360,4,3.4558440914316386,pmlat,0
361,4,8.699162925906327,lin,0
362,4,4.370004589307421,mlat,0
363,4,3.703628615369394,pml,0
364,4,1.2915271462590083,BM_mean,0
365,4,2.283386775885367,BM_mode,0
366,4,4.2173660463746,pmlat,1
367,4,2.4481992658888654,lin,1
368,4,2.134516442686261,mlat,1
369,4,1.729779496465325,pml,1
370,4,0.37149468406428154,BM_mean,1
371,4,0.6554237575955061,BM_mode,1
372,4,3.5650959193241283,pmlat,2
373,4,2.9735472386334694,lin,2
374,4,2.8517662710398053,mlat,2
375,4,2.570471544039839,pml,2
376,4,1.9385769917450417,BM_mean,2
377,4,2.3295955921550378,BM_mode,2
378,4,3.524890915952217,pmlat,3
379,4,5.979709786778244,lin,3
380,4,5.94749593920419,mlat,3
381,4,5.912958476966033,pml,3
382,4,6.203224104899355,BM_mean,3
383,4,5.896185147945993,BM_mode,3
384,4,2.582027712748866,pmlat,4
385,4,3.0217345345655167,lin,4
386,4,2.6996834582400204,mlat,4
387,4,2.1388246532259445,pml,4
388,4,1.4155190375306457,BM_mean,4
389,4,1.361893392174589,BM_mode,4
390,4,6.526740473749515,pmlat,5
391,4,3.402588392285621,lin,5
392,4,6.979096987030205,mlat,5
393,4,7.125551281994512,pml,5
394,4,1.1600959783435716,BM_mean,5
395,4,1.7847000486526774,BM_mode,5
396,4,5.488819945183803,pmlat,6
397,4,4.4811374656942435,lin,6
398,4,3.7484581808002977,mlat,6
399,4,3.27652453665433,pml,6
400,4,2.8709017515576876,BM_mean,6
401,4,3.1611125359935857,BM_mode,6
402,4,4.2837503003851545,pmlat,7
403,4,4.430045035982389,lin,7
404,4,4.690627991462268,mlat,7
405,4,4.639699291225172,pml,7
406,4,0.8965190142531507,BM_mean,7
407,4,1.4093319582206576,BM_mode,7
408,4,1.585008122966842,pmlat,8
409,4,4.508919124969692,lin,8
410,4,4.509293881383698,mlat,8
411,4,4.50999450499981,pml,8
412,4,4.363873644248052,BM_mean,8
413,4,4.426374089610681,BM_mode,8
414,4,4.694455431169618,pmlat,9
415,4,3.4936140069675408,lin,9
416,4,3.4690329991118203,mlat,9
417,4,3.4161522105217044,pml,9
418,4,3.2021938436439656,BM_mean,9
419,4,3.0248465316927162,BM_mode,9
420,4,3.0324117839220275,pmlat,10
421,4,1.9581814442432082,lin,10
422,4,1.9655822462774395,mlat,10
423,4,1.9805313929205848,pml,10
424,4,1.7494567863273487,BM_mean,10
425,4,1.8719051443969745,BM_mode,10
426,4,3.256465187528433,pmlat,11
427,4,7.141007546446198,lin,11
428,4,3.436454063237256,mlat,11
429,4,3.698510049709344,pml,11
430,4,4.839312855663783,BM_mean,11
431,4,4.305197880982211,BM_mode,11
432,4,2.1563410620731776,pmlat,12
433,4,4.9771441819279225,lin,12
434,4,4.876361370202132,mlat,12
435,4,4.729282280903602,pml,12
436,4,4.118799531548504,BM_mean,12
437,4,4.332176316416272,BM_mode,12
438,4,3.393489702601937,pmlat,13
439,4,2.835645369987877,lin,13
440,4,1.9331972733112048,mlat,13
441,4,1.6744930069719117,pml,13
442,4,2.234284715458606,BM_mean,13
443,4,1.9387636594403106,BM_mode,13
444,4,8.022594619500412,pmlat,14
445,4,2.993466260549733,lin,14
446,4,3.0676101307590455,mlat,14
447,4,3.215258035907898,pml,14
448,4,2.6726501187264775,BM_mean,14
449,4,2.445583862733453,BM_mode,14
450,4,7.510904224946319,pmlat,15
451,4,4.488862738565454,lin,15
452,4,5.842997193935612,mlat,15
453,4,5.460443694062576,pml,15
454,4,3.711360262449046,BM_mean,15
455,4,3.550413939494214,BM_mode,15
456,4,1.6666953647825498,pmlat,16
457,4,1.2299059811671835,lin,16
458,4,1.038371896023281,mlat,16
459,4,0.7664561487173658,pml,16
460,4,0.5873018341598916,BM_mean,16
461,4,0.6115798052826604,BM_mode,16
462,4,5.847814371854329,pmlat,17
463,4,2.8052145188093083,lin,17
464,4,4.285511402734741,mlat,17
465,4,8.385357654857426,pml,17
466,4,2.0478481984857493,BM_mean,17
467,4,2.086164516412231,BM_mode,17
468,4,6.765833422830822,pmlat,18
469,4,7.967406086119714,lin,18
470,4,4.209893337143629,mlat,18
471,4,4.725211640051394,pml,18
472,4,2.299763619342042,BM_mean,18
473,4,2.8604884251405913,BM_mode,18
474,4,8.381666122257137,pmlat,19
475,4,15.676942656122762,lin,19
476,4,6.84961200010877,mlat,19
477,4,7.888047912651769,pml,19
478,4,3.7843137872786023,BM_mean,19
479,4,4.642775014085684,BM_mode,19
480,4,4.145853566126124,pmlat,20
481,4,5.788812894208481,lin,20
482,4,4.971096410421975,mlat,20
483,4,3.925160717776896,pml,20
484,4,3.000405190928364,BM_mean,20
485,4,3.5177018618642095,BM_mode,20
486,4,3.0208053881779855,pmlat,21
487,4,10.32558069209265,lin,21
488,4,9.783527904114461,mlat,21
489,4,9.572124661934819,pml,21
490,4,7.039575299087083,BM_mean,21
491,4,7.751864345901994,BM_mode,21
492,4,8.08905040895256,pmlat,22
493,4,1.0713092949979899,lin,22
494,4,6.567886764939112,mlat,22
495,4,8.774308290384555,pml,22
496,4,1.0482971054751213,BM_mean,22
497,4,1.0494945133145988,BM_mode,22
498,4,7.56829403185332,pmlat,23
499,4,17.773524945427468,lin,23
500,4,5.425242245682931,mlat,23
501,4,6.837321352540313,pml,23
502,4,3.1753214382585178,BM_mean,23
503,4,3.8838391232139418,BM_mode,23
504,4,2.1378810399013024,pmlat,24
505,4,6.863919765698872,lin,24
506,4,6.522222615210559,mlat,24
507,4,6.242470158577733,pml,24
508,4,5.683531905781026,BM_mean,24
509,4,5.598505845317066,BM_mode,24
510,4,9.667965008233317,pmlat,25
511,4,7.761663068797877,lin,25
512,4,8.146134080034345,mlat,25
513,4,8.060944917470094,pml,25
514,4,4.414398317128826,BM_mean,25
515,4,4.91897777373468,BM_mode,25
516,4,3.1996007941885733,pmlat,26
517,4,2.416952303118359,lin,26
518,4,1.9861681297661078,mlat,26
519,4,2.505891288114899,pml,26
520,4,4.47702758102208,BM_mean,26
521,4,3.764086445982565,BM_mode,26
522,4,5.339467917286421,pmlat,27
523,4,6.186055625172344,lin,27
524,4,6.161891179444172,mlat,27
525,4,6.107292967643626,pml,27
526,4,5.982386234161475,BM_mean,27
527,4,5.99641192274113,BM_mode,27
528,4,6.494566840049608,pmlat,28
529,4,8.903927840135943,lin,28
530,4,6.130453917149194,mlat,28
531,4,5.390040328236289,pml,28
532,4,3.7984701146816486,BM_mean,28
533,4,4.3202392477301315,BM_mode,28
534,4,3.7234633188189097,pmlat,29
535,4,7.721713647884566,lin,29
536,4,7.220914148053162,mlat,29
537,4,6.710884991405577,pml,29
538,4,5.053182205572659,BM_mean,29
539,4,5.41456118567311,BM_mode,29
540,5,9.200497147361231,pmlat,0
541,5,7.369188621265863,lin,0
542,5,11.28115324530202,mlat,0
543,5,11.36477635708268,pml,0
544,5,3.4271028340971825,BM_mean,0
545,5,3.59019682850683,BM_mode,0
546,5,1.5916929365826233,pmlat,1
547,5,0.9319005640983327,lin,1
548,5,0.9970940689857292,mlat,1
549,5,1.2986879313687527,pml,1
550,5,2.7763841395746365,BM_mean,1
551,5,2.3863490764853226,BM_mode,1
552,5,7.502977608398917,pmlat,2
553,5,1.8574270282522516,lin,2
554,5,7.574169661471093,mlat,2
555,5,7.947293807599362,pml,2
556,5,0.77926031398148,BM_mean,2
557,5,0.9730889711966827,BM_mode,2
558,5,3.9989846140006797,pmlat,3
559,5,3.3278196288119926,lin,3
560,5,2.9640970126384145,mlat,3
561,5,2.935713931880106,pml,3
562,5,4.909044868036371,BM_mean,3
563,5,4.39977536948082,BM_mode,3
564,5,2.211379615998881,pmlat,4
565,5,8.684749607901391,lin,4
566,5,6.334649464662149,mlat,4
567,5,5.156068456199787,pml,4
568,5,3.6303861347995947,BM_mean,4
569,5,4.1611165434834065,BM_mode,4
570,5,7.686960837168154,pmlat,5
571,5,5.671493100360311,lin,5
572,5,5.668683849191734,mlat,5
573,5,5.663669678263149,pml,5
574,5,5.669583174674882,BM_mean,5
575,5,5.717978003219609,BM_mode,5
576,5,8.028869162169897,pmlat,6
577,5,6.260293697319322,lin,6
578,5,6.263648693620703,mlat,6
579,5,6.270452142864869,pml,6
580,5,5.316852628600161,BM_mean,6
581,5,5.640427340727527,BM_mode,6
582,5,0.7328899749190565,pmlat,7
583,5,2.1353557671600614,lin,7
584,5,2.3293738836437115,mlat,7
585,5,2.647870920129471,pml,7
586,5,3.109144932052901,BM_mean,7
587,5,3.0411667338456785,BM_mode,7
588,5,3.970855296357607,pmlat,8
589,5,0.6432984907647524,lin,8
590,5,0.5918950567822656,mlat,8
591,5,0.5127451717964502,pml,8
592,5,1.830110651002752,BM_mean,8
593,5,1.7215062742730853,BM_mode,8
594,5,10.817851197977038,pmlat,9
595,5,2.3208881846525817,lin,9
596,5,11.226894520562505,mlat,9
597,5,6.802805773862124,pml,9
598,5,2.6369439002192183,BM_mean,9
599,5,2.049460369539953,BM_mode,9
600,5,9.374591115672942,pmlat,10
601,5,8.27924432666949,lin,10
602,5,8.15352230959035,mlat,10
603,5,7.706438109743889,pml,10
604,5,6.332649085033211,BM_mean,10
605,5,7.06262482828447,BM_mode,10
606,5,11.361497693492845,pmlat,11
607,5,9.780036810470774,lin,11
608,5,10.26386261140692,mlat,11
609,5,10.251859815012716,pml,11
610,5,4.702575755838125,BM_mean,11
611,5,5.482931839399164,BM_mode,11
612,5,5.083364083485848,pmlat,12
613,5,5.269828276380606,lin,12
614,5,5.43829475978073,mlat,12
615,5,5.764783731315001,pml,12
616,5,6.5795403287138035,BM_mean,12
617,5,6.422549199951773,BM_mode,12
618,5,7.88659785993672,pmlat,13
619,5,6.385129491054511,lin,13
620,5,9.526367070934146,mlat,13
621,5,10.387704478550042,pml,13
622,5,4.696034875912089,BM_mean,13
623,5,4.9867096575980066,BM_mode,13
624,5,2.6218940784071663,pmlat,14
625,5,5.544917809385012,lin,14
626,5,4.89002218111999,mlat,14
627,5,4.2769531416429905,pml,14
628,5,3.7499884154481204,BM_mean,14
629,5,3.802185145933787,BM_mode,14
630,5,1.7347702595922765,pmlat,15
631,5,1.1571149858794672,lin,15
632,5,0.9995055729767496,mlat,15
633,5,2.0888264594957158,pml,15
634,5,2.6411312536925307,BM_mean,15
635,5,2.350401631356094,BM_mode,15
636,5,8.388266544524463,pmlat,16
637,5,4.2924704757872885,lin,16
638,5,6.876315804395547,mlat,16
639,5,7.734910750088441,pml,16
640,5,3.938082499517518,BM_mean,16
641,5,4.373723825296597,BM_mode,16
642,5,8.574976085884165,pmlat,17
643,5,3.9260530677399017,lin,17
644,5,3.9730402487837067,mlat,17
645,5,4.043638338350719,pml,17
646,5,3.1505797417863617,BM_mean,17
647,5,3.377541756017617,BM_mode,17
648,5,3.290090369829012,pmlat,18
649,5,2.008237913113949,lin,18
650,5,2.301945848087827,mlat,18
651,5,2.805857878048208,pml,18
652,5,3.3155901288530614,BM_mean,18
653,5,3.2402972424221663,BM_mode,18
654,5,8.569104689047007,pmlat,19
655,5,9.725405814136344,lin,19
656,5,12.11769831895165,mlat,19
657,5,12.19603788066301,pml,19
658,5,4.390613663673783,BM_mean,19
659,5,4.957646176608111,BM_mode,19
660,5,3.097843062288103,pmlat,20
661,5,0.9103866126121992,lin,20
662,5,0.8177550148320304,mlat,20
663,5,0.6085811037983957,pml,20
664,5,0.2760124768358016,BM_mean,20
665,5,0.20940974337865623,BM_mode,20
666,5,1.9682607800398788,pmlat,21
667,5,6.30073689052015,lin,21
668,5,6.131953630663643,mlat,21
669,5,5.97182657310996,pml,21
670,5,5.33238733579012,BM_mean,21
671,5,5.134044626337483,BM_mode,21
672,5,2.31696468037964,pmlat,22
673,5,4.741248282578474,lin,22
674,5,4.732910522033196,mlat,22
675,5,4.759870164761206,pml,22
676,5,4.992701366236046,BM_mean,22
677,5,5.025937960791198,BM_mode,22
678,5,4.498391028817282,pmlat,23
679,5,5.424592316229514,lin,23
680,5,3.2581613222160444,mlat,23
681,5,3.460022811565935,pml,23
682,5,2.812916705069176,BM_mean,23
683,5,2.935386712725554,BM_mode,23
684,5,4.426548124784606,pmlat,24
685,5,4.364500070127692,lin,24
686,5,4.526961648349247,mlat,24
687,5,4.7960535971069485,pml,24
688,5,5.293564377125818,BM_mean,24
689,5,4.987117991688371,BM_mode,24
690,5,5.197745451558536,pmlat,25
691,5,4.978428775585176,lin,25
692,5,4.967740532437068,mlat,25
693,5,4.944194876331296,pml,25
694,5,5.05318463874467,BM_mean,25
695,5,4.969750346386381,BM_mode,25
696,5,7.563741016014896,pmlat,26
697,5,2.058613344696964,lin,26
698,5,5.881761262852962,mlat,26
699,5,4.8391369797788535,pml,26
700,5,1.1527674125049503,BM_mean,26
701,5,1.5126161398852551,BM_mode,26
702,5,5.426042964750116,pmlat,27
703,5,11.289896648252089,lin,27
704,5,4.78316230968989,mlat,27
705,5,4.885676461575349,pml,27
706,5,1.783813575534691,BM_mean,27
707,5,1.185433595713039,BM_mode,27
708,5,2.3942987196544223,pmlat,28
709,5,7.731488507750136,lin,28
710,5,4.397372761955888,mlat,28
711,5,1.5541584313946222,pml,28
712,5,0.9654317836782231,BM_mean,28
713,5,1.3288443226761046,BM_mode,28
714,5,6.185951437726084,pmlat,29
715,5,6.157301316412699,lin,29
716,5,5.780514307342573,mlat,29
717,5,5.211782525165055,pml,29
718,5,3.49586034441255,BM_mean,29
719,5,4.325345621230367,BM_mode,29
720,6,6.8457788239368424,pmlat,0
721,6,22.066650540158363,lin,0
722,6,7.652661060016231,mlat,0
723,6,7.899663433609522,pml,0
724,6,3.8272263893642515,BM_mean,0
725,6,3.644991616212994,BM_mode,0
726,6,6.3572397673520165,pmlat,1
727,6,2.33092575770695,lin,1
728,6,2.276881721852805,mlat,1
729,6,2.206350561511741,pml,1
730,6,3.3512231536366173,BM_mean,1
731,6,2.8688385096507276,BM_mode,1
732,6,3.7470425924476443,pmlat,2
733,6,3.738104941064426,lin,2
734,6,3.869685678884979,mlat,2
735,6,3.9496378009022686,pml,2
736,6,2.0488618776497107,BM_mean,2
