,noise_level,distance,method,run
0,2,5.82013593632106,pmlat,0
1,2,1.2945850990628847,lin,0
2,2,1.2879371656447764,mlat,0
3,2,1.2748571115910075,pml,0
4,2,1.168104074340995,BM_mean,0
5,2,1.1913641128489518,BM_mode,0
6,2,4.503490467334871,pmlat,1
7,2,2.1655374057426546,lin,1
8,2,2.1392404677936088,mlat,1
9,2,2.0851536392951107,pml,1
10,2,1.9888295873202273,BM_mean,1
11,2,2.060757235846339,BM_mode,1
12,2,6.883489809738672,pmlat,2
13,2,2.8554489946672654,lin,2
14,2,2.8623967488562294,mlat,2
15,2,2.8764317033687083,pml,2
16,2,2.7212700389718347,BM_mean,2
17,2,2.738799022106042,BM_mode,2
18,2,5.336002484446445,pmlat,3
19,2,1.38485110582972,lin,3
20,2,1.382866437767072,mlat,3
21,2,1.3790430236950135,pml,3
22,2,1.408662204166131,BM_mean,3
23,2,1.3781807858759823,BM_mode,3
24,2,5.296709757923396,pmlat,4
25,2,0.9977240868282956,lin,4
26,2,0.9971377911801602,mlat,4
27,2,0.9960663590509258,pml,4
28,2,1.0053457125898508,BM_mean,4
29,2,0.970052006818178,BM_mode,4
30,2,5.073414120551189,pmlat,5
31,2,2.1830345459265064,lin,5
32,2,2.1991809118251897,mlat,5
33,2,2.230933195645567,pml,5
34,2,2.1841439003205787,BM_mean,5
35,2,2.213081833830398,BM_mode,5
36,2,3.590042014328186,pmlat,6
37,2,0.6890099157863742,lin,6
38,2,0.7169359520464073,mlat,6
39,2,0.7727808471381578,pml,6
40,2,0.855185210515757,BM_mean,6
41,2,0.9274311592548327,BM_mode,6
42,2,7.295292594616958,pmlat,7
43,2,1.8315117207513334,lin,7
44,2,1.8693616059230929,mlat,7
45,2,1.9429877322435307,pml,7
46,2,1.8072274947429199,BM_mean,7
47,2,1.8251302150688382,BM_mode,7
48,2,4.692483529269478,pmlat,8
49,2,1.591091303710709,lin,8
50,2,1.6064630932618673,mlat,8
51,2,1.6381423733074902,pml,8
52,2,1.4672843239020064,BM_mean,8
53,2,1.490811073228411,BM_mode,8
54,2,5.657201777725972,pmlat,9
55,2,3.1450380372254294,lin,9
56,2,3.1714308930921113,mlat,9
57,2,3.2222251439075307,pml,9
58,2,2.992426058967312,BM_mean,9
59,2,3.0599285253192585,BM_mode,9
60,2,6.3163785729393,pmlat,10
61,2,2.1359647884351616,lin,10
62,2,2.127519638949733,mlat,10
63,2,2.1105010993522386,pml,10
64,2,1.855674601337729,BM_mean,10
65,2,1.9745063824991753,BM_mode,10
66,2,3.397990151296917,pmlat,11
67,2,1.1337771354170587,lin,11
68,2,1.1477045372717898,mlat,11
69,2,1.176577483705017,pml,11
70,2,1.2445732636200013,BM_mean,11
71,2,1.191973008167466,BM_mode,11
72,2,4.680161600785475,pmlat,12
73,2,1.7949996832829294,lin,12
74,2,1.797712884111545,mlat,12
75,2,1.803684682516664,pml,12
76,2,1.7646809247535986,BM_mean,12
77,2,1.725782246699742,BM_mode,12
78,2,5.953708124389186,pmlat,13
79,2,1.730513605840421,lin,13
80,2,1.71144736298085,mlat,13
81,2,1.6745204609605076,pml,13
82,2,1.3565316077274183,BM_mean,13
83,2,1.6158047777612914,BM_mode,13
84,2,8.74720029790291,pmlat,14
85,2,2.9205715315670306,lin,14
86,2,3.0006721695702696,mlat,14
87,2,3.158448423198346,pml,14
88,2,2.9389080279785884,BM_mean,14
89,2,2.9554937788527518,BM_mode,14
90,2,3.156231728231922,pmlat,15
91,2,1.8093695748280672,lin,15
92,2,1.7847390919108683,mlat,15
93,2,1.7397470051130477,pml,15
94,2,1.7203154748688647,BM_mean,15
95,2,1.6917607993004529,BM_mode,15
96,2,8.168820992462344,pmlat,16
97,2,0.45135386412303324,lin,16
98,2,0.49544473717018955,mlat,16
99,2,0.5883907603463483,pml,16
100,2,0.4912786670994745,BM_mean,16
101,2,0.4565046815137857,BM_mode,16
102,2,4.51232747816426,pmlat,17
103,2,2.1567363193422224,lin,17
104,2,2.129149628075266,mlat,17
105,2,2.075371721802565,pml,17
106,2,2.0434332536081583,BM_mean,17
107,2,2.0148465408388536,BM_mode,17
108,2,8.151383496776917,pmlat,18
109,2,3.42618267793075,lin,18
110,2,3.426446620006128,mlat,18
111,2,3.426927738300564,pml,18
112,2,3.3762743933418355,BM_mean,18
113,2,3.3329665924049143,BM_mode,18
114,2,4.991940256743451,pmlat,19
115,2,1.6478954769671748,lin,19
116,2,1.6402532190121744,mlat,19
117,2,1.6254054079337836,pml,19
118,2,1.515862083395847,BM_mean,19
119,2,1.423604811608292,BM_mode,19
120,2,5.41485329133648,pmlat,20
121,2,1.936625242177851,lin,20
122,2,1.901667152541436,mlat,20
123,2,1.8310774330698156,pml,20
124,2,1.6740232595456814,BM_mean,20
125,2,1.8114120029450211,BM_mode,20
126,2,6.221145343796172,pmlat,21
127,2,2.9413181260333063,lin,21
128,2,2.9151914967797645,mlat,21
129,2,2.8626572657007228,pml,21
130,2,2.8165268066719324,BM_mean,21
131,2,2.6717872916588727,BM_mode,21
132,2,5.839041865968321,pmlat,22
