,noise_level,likelihood,method,run
0,2,2.0052100476816375e-05,MAPMLAT,0
1,2,4.339799107190302e-05,MAPMLAT,1
2,2,2.7722852896257935e-05,MAPMLAT,2
3,2,2.6045121113384467e-05,MAPMLAT,3
4,2,1.7690341511291243e-05,MAPMLAT,4
5,2,2.8077990257130147e-05,MAPMLAT,5
6,2,2.0378785918511264e-05,MAPMLAT,6
7,2,2.0898859623034876e-05,MAPMLAT,7
8,2,9.86919517765696e-06,MAPMLAT,8
9,2,3.2057668992578526e-05,MAPMLAT,9
10,2,2.1260965491528154e-05,MAPMLAT,10
11,2,1.9005123951778263e-05,MAPMLAT,11
12,2,1.957317118266762e-05,MAPMLAT,12
13,2,1.5484690717326657e-05,MAPMLAT,13
14,2,2.105759452652268e-05,MAPMLAT,14
15,2,1.7853212287463656e-05,MAPMLAT,15
16,2,2.110203337240447e-05,MAPMLAT,16
17,2,2.436378911363616e-05,MAPMLAT,17
18,2,2.5705615820827304e-05,MAPMLAT,18
19,2,3.1977474972167685e-05,MAPMLAT,19
20,2,2.0396579861230615e-05,MAPMLAT,20
21,2,1.5382832237431885e-05,MAPMLAT,21
22,2,2.8356130396225174e-05,MAPMLAT,22
23,2,2.1650294237988186e-05,MAPMLAT,23
24,2,1.6832235423175103e-05,MAPMLAT,24
25,2,3.587993074807619e-05,MAPMLAT,25
26,2,2.0577096674174935e-05,MAPMLAT,26
27,2,2.4160388465785678e-05,MAPMLAT,27
28,2,4.031893234237247e-05,MAPMLAT,28
29,2,2.3356182732143136e-05,MAPMLAT,29
30,3,0.0008326072674805741,MAPMLAT,0
31,3,0.0006965731210082171,MAPMLAT,1
32,3,0.001004447853419063,MAPMLAT,2
33,3,0.0011355289001690574,MAPMLAT,3
34,3,0.0007980321372809265,MAPMLAT,4
35,3,0.0009928695290639187,MAPMLAT,5
36,3,0.0009019001136731621,MAPMLAT,6
37,3,0.0006776121941015821,MAPMLAT,7
38,3,0.0010398470511758288,MAPMLAT,8
39,3,0.0009691240488594216,MAPMLAT,9
40,3,0.000869833128560346,MAPMLAT,10
41,3,0.0007387197430909428,MAPMLAT,11
42,3,0.0010505286665707565,MAPMLAT,12
43,3,0.0011924045588302986,MAPMLAT,13
44,3,0.0008668613449641074,MAPMLAT,14
45,3,0.0007833325170167316,MAPMLAT,15
46,3,0.0008386565601556932,MAPMLAT,16
47,3,0.0008734075123608355,MAPMLAT,17
48,3,0.0008601746827034216,MAPMLAT,18
49,3,0.0009030952589610018,MAPMLAT,19
