,noise_level,likelihood,method,run
0,2,0.10027872556437901,MAPMLAT,0
1,2,0.0998213818110591,MAPMLAT,1
2,2,0.0973059610832498,MAPMLAT,2
3,2,0.09526164022583757,MAPMLAT,3
4,2,0.09586187767899633,MAPMLAT,4
5,2,0.09460143255586159,MAPMLAT,5
6,2,0.09322381699317978,MAPMLAT,6
7,2,0.09380697131916074,MAPMLAT,7
8,2,0.09343828792787029,MAPMLAT,8
9,2,0.09449543529563671,MAPMLAT,9
10,2,0.09674485377011058,MAPMLAT,10
11,2,0.095896533693634,MAPMLAT,11
12,2,0.09768205639012444,MAPMLAT,12
13,2,0.09898283159707873,MAPMLAT,13
14,2,0.09252009651301013,MAPMLAT,14
15,2,0.10028826802614016,MAPMLAT,15
16,2,0.09022406126608455,MAPMLAT,16
17,2,0.10360397141628773,MAPMLAT,17
18,2,0.09313272300554859,MAPMLAT,18
19,2,0.10144062293160275,MAPMLAT,19
20,2,0.08917314981109216,MAPMLAT,20
21,2,0.09640570212441413,MAPMLAT,21
22,2,0.1009279322943318,MAPMLAT,22
23,2,0.09928386372472799,MAPMLAT,23
24,2,0.0935643070412695,MAPMLAT,24
25,2,0.0987456942515722,MAPMLAT,25
26,2,0.09959810575583669,MAPMLAT,26
27,2,0.09769168537041152,MAPMLAT,27
28,2,0.0944166888136059,MAPMLAT,28
29,2,0.09963102872678106,MAPMLAT,29
30,3,0.05075098445071151,MAPMLAT,0
31,3,0.048954184479827814,MAPMLAT,1
32,3,0.05143529163730729,MAPMLAT,2
33,3,0.049606085495512396,MAPMLAT,3
34,3,0.048769517459380206,MAPMLAT,4
35,3,0.046524599143972105,MAPMLAT,5
36,3,0.04795873008621755,MAPMLAT,6
37,3,0.04810294589993677,MAPMLAT,7
38,3,0.04881789571528808,MAPMLAT,8
39,3,0.049527728445429395,MAPMLAT,9
40,3,0.04961762072214853,MAPMLAT,10
41,3,0.04745221511850806,MAPMLAT,11
42,3,0.05263671441943701,MAPMLAT,12
43,3,0.05165998080090267,MAPMLAT,13
44,3,0.05239850993907742,MAPMLAT,14
45,3,0.04750246152763954,MAPMLAT,15
46,3,0.05004743019189645,MAPMLAT,16
47,3,0.04869193783397613,MAPMLAT,17
48,3,0.052026090607567264,MAPMLAT,18
49,3,0.046269014108584916,MAPMLAT,19
50,3,0.04640918507964366,MAPMLAT,20
51,3,0.04931609439915244,MAPMLAT,21
52,3,0.048131924528406894,MAPMLAT,22
53,3,0.048258967992401654,MAPMLAT,23
54,3,0.048006604884286055,MAPMLAT,24
55,3,0.048111078401559586,MAPMLAT,25
56,3,0.051270504137470314,MAPMLAT,26
57,3,0.051774198414184805,MAPMLAT,27
58,3,0.05026387261513212,MAPMLAT,28
59,3,0.04761027071794301,MAPMLAT,29
60,4,0.0313475862610334,MAPMLAT,0
61,4,0.03048173514380809,MAPMLAT,1
62,4,0.03143023896820579,MAPMLAT,2
63,4,0.031605336293958855,MAPMLAT,3
64,4,0.03226923640293774,MAPMLAT,4
65,4,0.0328885152380818,MAPMLAT,5
66,4,0.0317336225870601,MAPMLAT,6
67,4,0.03286537636245445,MAPMLAT,7
68,4,0.03016408830449519,MAPMLAT,8
69,4,0.03130085407273252,MAPMLAT,9
70,4,0.031848381409545795,MAPMLAT,10
71,4,0.03145029612523357,MAPMLAT,11
72,4,0.030543433386099033,MAPMLAT,12
73,4,0.031200759298145073,MAPMLAT,13
74,4,0.030546469604410268,MAPMLAT,14
75,4,0.032750588610125614,MAPMLAT,15
76,4,0.032374431635909584,MAPMLAT,16
77,4,0.030163155337735167,MAPMLAT,17
78,4,0.0308352912890505,MAPMLAT,18
79,4,0.03206077883935262,MAPMLAT,19
80,4,0.030798832357377025,MAPMLAT,20
81,4,0.03203535072233044,MAPMLAT,21
82,4,0.03093839087080234,MAPMLAT,22
83,4,0.030532636115834674,MAPMLAT,23
84,4,0.03236902188163867,MAPMLAT,24
85,4,0.029943437619315432,MAPMLAT,25
86,4,0.03216573430130246,MAPMLAT,26
87,4,0.03200639121656882,MAPMLAT,27
88,4,0.031923552626159965,MAPMLAT,28
89,4,0.031074691485981076,MAPMLAT,29
90,5,0.02157270954502974,MAPMLAT,0
91,5,0.021785537338998,MAPMLAT,1
92,5,0.022397150187652367,MAPMLAT,2
93,5,0.024286019394870205,MAPMLAT,3
94,5,0.02201110902815317,MAPMLAT,4
95,5,0.021229921328785473,MAPMLAT,5
96,5,0.02192758127063807,MAPMLAT,6
97,5,0.022330149024225143,MAPMLAT,7
98,5,0.02127831619944165,MAPMLAT,8
99,5,0.021346356924827933,MAPMLAT,9
100,5,0.023220381287611967,MAPMLAT,10
101,5,0.021157817397388604,MAPMLAT,11
102,5,0.022158876669479317,MAPMLAT,12
103,5,0.02256591975324804,MAPMLAT,13
104,5,0.023208637467287085,MAPMLAT,14
105,5,0.022986890447621266,MAPMLAT,15
106,5,0.02359232373169419,MAPMLAT,16
107,5,0.020836815951518414,MAPMLAT,17
108,5,0.022975512173807104,MAPMLAT,18
109,5,0.021399218000222285,MAPMLAT,19
110,5,0.02319621079362831,MAPMLAT,20
111,5,0.024102687603028514,MAPMLAT,21
112,5,0.02215843929354221,MAPMLAT,22
113,5,0.024129970876802614,MAPMLAT,23
114,5,0.021097734858804222,MAPMLAT,24
115,5,0.022706843544794134,MAPMLAT,25
116,5,0.021197686235561758,MAPMLAT,26
117,5,0.022975740213775797,MAPMLAT,27
118,5,0.02312421705514428,MAPMLAT,28
119,5,0.022904231815890196,MAPMLAT,29
120,6,0.016887284591911005,MAPMLAT,0
121,6,0.01686002295944577,MAPMLAT,1
122,6,0.017466569783074194,MAPMLAT,2
123,6,0.017145940058151718,MAPMLAT,3
124,6,0.016374248619493752,MAPMLAT,4
125,6,0.016561720907010843,MAPMLAT,5
126,6,0.017798029000863552,MAPMLAT,6
127,6,0.01806452787310021,MAPMLAT,7
128,6,0.015977736384159686,MAPMLAT,8
129,6,0.01680247938373334,MAPMLAT,9
130,6,0.016578027746099688,MAPMLAT,10
131,6,0.01631301903592024,MAPMLAT,11
132,6,0.018029797621995934,MAPMLAT,12
133,6,0.016919677944703407,MAPMLAT,13
134,6,0.01640597873599127,MAPMLAT,14
135,6,0.01652018081421292,MAPMLAT,15
136,6,0.017726080069947706,MAPMLAT,16
137,6,0.017366580738635756,MAPMLAT,17
138,6,0.016657986701454252,MAPMLAT,18
139,6,0.016610813393639817,MAPMLAT,19
140,6,0.017871098612488936,MAPMLAT,20
141,6,0.016806095141300895,MAPMLAT,21
142,6,0.017652155950261657,MAPMLAT,22
143,6,0.017712529742078608,MAPMLAT,23
144,6,0.01710587111836828,MAPMLAT,24
145,6,0.016502627555610862,MAPMLAT,25
146,6,0.017130386656955824,MAPMLAT,26
147,6,0.01778727105073467,MAPMLAT,27
148,6,0.017494069153844414,MAPMLAT,28
149,6,0.01591561945507337,MAPMLAT,29
150,7,0.012940781235445923,MAPMLAT,0
151,7,0.013796385666306504,MAPMLAT,1
152,7,0.01335985865595118,MAPMLAT,2
153,7,0.013673098558435485,MAPMLAT,3
154,7,0.013910861959815059,MAPMLAT,4
155,7,0.014294001451872821,MAPMLAT,5
156,7,0.013635694051064408,MAPMLAT,6
157,7,0.013113686310560587,MAPMLAT,7
158,7,0.013445290259569047,MAPMLAT,8
159,7,0.013615961156154387,MAPMLAT,9
160,7,0.01279891269946685,MAPMLAT,10
161,7,0.013145775212664414,MAPMLAT,11
162,7,0.013426974876673955,MAPMLAT,12
163,7,0.01335936887951695,MAPMLAT,13
164,7,0.01351195390011492,MAPMLAT,14
