,noise_level,likelihood,method,run
0,2,0.09278345457222867,MAPMLAT,0
1,2,0.09151295699712433,MAPMLAT,1
2,2,0.09093527882751387,MAPMLAT,2
3,2,0.08945259053735617,MAPMLAT,3
4,2,0.09118156193176426,MAPMLAT,4
5,2,0.08810378156885684,MAPMLAT,5
6,2,0.09005929408006966,MAPMLAT,6
7,2,0.09642522609476935,MAPMLAT,7
8,2,0.09361418393187394,MAPMLAT,8
9,2,0.0989398572658076,MAPMLAT,9
10,2,0.09336421927797778,MAPMLAT,10
11,2,0.09566952148010346,MAPMLAT,11
12,2,0.09881051431315867,MAPMLAT,12
13,2,0.09463673684997925,MAPMLAT,13
14,2,0.09249423516372819,MAPMLAT,14
15,2,0.09673787916972071,MAPMLAT,15
16,2,0.09372897900535626,MAPMLAT,16
17,2,0.09157062663544252,MAPMLAT,17
18,2,0.09041884117016365,MAPMLAT,18
19,2,0.0977543957918345,MAPMLAT,19
20,2,0.09886673941606967,MAPMLAT,20
21,2,0.0894807823117202,MAPMLAT,21
22,2,0.09610280679834687,MAPMLAT,22
23,2,0.09303377432364872,MAPMLAT,23
24,2,0.09526153763016273,MAPMLAT,24
25,2,0.09702537259690126,MAPMLAT,25
26,2,0.09228817384767235,MAPMLAT,26
27,2,0.0970669894339581,MAPMLAT,27
28,2,0.09622159871037665,MAPMLAT,28
29,2,0.09600236887685464,MAPMLAT,29
30,3,0.04907550588698907,MAPMLAT,0
31,3,0.051587290072154214,MAPMLAT,1
32,3,0.048683030549617964,MAPMLAT,2
33,3,0.04698040041479929,MAPMLAT,3
34,3,0.048609968126621196,MAPMLAT,4
35,3,0.0484298732072432,MAPMLAT,5
36,3,0.05336203121649456,MAPMLAT,6
37,3,0.04887858836996931,MAPMLAT,7
38,3,0.0485042152109924,MAPMLAT,8
39,3,0.048766970919713146,MAPMLAT,9
40,3,0.04787959574393144,MAPMLAT,10
41,3,0.04912098734125579,MAPMLAT,11
42,3,0.04941852401434654,MAPMLAT,12
43,3,0.04834543294017951,MAPMLAT,13
44,3,0.048113323960602215,MAPMLAT,14
45,3,0.0469255041015283,MAPMLAT,15
46,3,0.047417803954446065,MAPMLAT,16
47,3,0.04988453254348486,MAPMLAT,17
48,3,0.04691913637760158,MAPMLAT,18
49,3,0.04979598791853471,MAPMLAT,19
50,3,0.048281223092509575,MAPMLAT,20
51,3,0.04679833294587055,MAPMLAT,21
52,3,0.04638737002023737,MAPMLAT,22
53,3,0.04679425045992259,MAPMLAT,23
54,3,0.04765131846886657,MAPMLAT,24
55,3,0.04711524843308034,MAPMLAT,25
56,3,0.0493569467954655,MAPMLAT,26
57,3,0.050050017591184014,MAPMLAT,27
58,3,0.0497797097497603,MAPMLAT,28
59,3,0.049211581053064016,MAPMLAT,29
60,4,0.030008309875920666,MAPMLAT,0
61,4,0.029626413298244985,MAPMLAT,1
62,4,0.027134104123817875,MAPMLAT,2
63,4,0.027136857762715162,MAPMLAT,3
64,4,0.028008468721828488,MAPMLAT,4
65,4,0.028283995449288855,MAPMLAT,5
66,4,0.027842966153737197,MAPMLAT,6
67,4,0.02842415837063063,MAPMLAT,7
68,4,0.029122095086698906,MAPMLAT,8
69,4,0.0281476015831265,MAPMLAT,9
70,4,0.030568495156156984,MAPMLAT,10
71,4,0.027679967709035164,MAPMLAT,11
72,4,0.02902052867192136,MAPMLAT,12
73,4,0.025376384061881932,MAPMLAT,13
74,4,0.026397382326724127,MAPMLAT,14
75,4,0.02954737786022899,MAPMLAT,15
76,4,0.027543481517680476,MAPMLAT,16
77,4,0.028174575165979054,MAPMLAT,17
78,4,0.028666963366679277,MAPMLAT,18
79,4,0.02865297652796423,MAPMLAT,19
80,4,0.029033323336756584,MAPMLAT,20
81,4,0.028957621828164675,MAPMLAT,21
82,4,0.029579805237732185,MAPMLAT,22
83,4,0.028049331187269246,MAPMLAT,23
84,4,0.03122387112445274,MAPMLAT,24
85,4,0.028134499702828938,MAPMLAT,25
86,4,0.028661731252576237,MAPMLAT,26
87,4,0.028950424990244437,MAPMLAT,27
88,4,0.029509565362012106,MAPMLAT,28
89,4,0.030665632637783276,MAPMLAT,29
90,5,0.019218048113063088,MAPMLAT,0
91,5,0.017641114662774453,MAPMLAT,1
92,5,0.018237588626517864,MAPMLAT,2
93,5,0.019210193089866233,MAPMLAT,3
94,5,0.018418117995302217,MAPMLAT,4
95,5,0.01994790807420613,MAPMLAT,5
96,5,0.019301025681418966,MAPMLAT,6
97,5,0.019874966571937457,MAPMLAT,7
98,5,0.01836675720924857,MAPMLAT,8
99,5,0.018721240159280145,MAPMLAT,9
100,5,0.020040916198675464,MAPMLAT,10
101,5,0.01847102128548996,MAPMLAT,11
102,5,0.019349688955465155,MAPMLAT,12
103,5,0.018964686647988966,MAPMLAT,13
104,5,0.018777108309472927,MAPMLAT,14
105,5,0.020125110660794306,MAPMLAT,15
106,5,0.01826813410536395,MAPMLAT,16
107,5,0.018680843278377844,MAPMLAT,17
108,5,0.019282448008552555,MAPMLAT,18
109,5,0.01888306901311967,MAPMLAT,19
110,5,0.019232596608379598,MAPMLAT,20
111,5,0.017999408727729357,MAPMLAT,21
112,5,0.01820105187829726,MAPMLAT,22
113,5,0.01925458342786904,MAPMLAT,23
114,5,0.020301841735068365,MAPMLAT,24
115,5,0.01975998963685721,MAPMLAT,25
116,5,0.02009447096591611,MAPMLAT,26
117,5,0.01879190865818802,MAPMLAT,27
118,5,0.018590625381101678,MAPMLAT,28
119,5,0.019242977126914272,MAPMLAT,29
120,6,0.014392369767516415,MAPMLAT,0
121,6,0.01362812697026342,MAPMLAT,1
122,6,0.013565103569029647,MAPMLAT,2
123,6,0.013310997381705821,MAPMLAT,3
124,6,0.013729249239490768,MAPMLAT,4
125,6,0.012734410885655245,MAPMLAT,5
126,6,0.014046415745838389,MAPMLAT,6
127,6,0.013583780335623762,MAPMLAT,7
128,6,0.01347379306712763,MAPMLAT,8
129,6,0.01343579608755465,MAPMLAT,9
130,6,0.014432554396788786,MAPMLAT,10
131,6,0.01328033103373639,MAPMLAT,11
132,6,0.013435907058053066,MAPMLAT,12
133,6,0.013362238557094834,MAPMLAT,13
134,6,0.013175648953895528,MAPMLAT,14
135,6,0.013551700136178324,MAPMLAT,15
136,6,0.013979723156877781,MAPMLAT,16
137,6,0.01325637973762614,MAPMLAT,17
138,6,0.013431084715112446,MAPMLAT,18
139,6,0.013602748377744717,MAPMLAT,19
140,6,0.01398819486431014,MAPMLAT,20
141,6,0.013334046672181037,MAPMLAT,21
142,6,0.013953531981132111,MAPMLAT,22
143,6,0.013670404493590587,MAPMLAT,23
144,6,0.013722912959608941,MAPMLAT,24
145,6,0.012700333750020242,MAPMLAT,25
146,6,0.014006882359819615,MAPMLAT,26
147,6,0.014089280649566112,MAPMLAT,27
148,6,0.01309671313513468,MAPMLAT,28
149,6,0.01294358275600436,MAPMLAT,29
150,7,0.009947483412353105,MAPMLAT,0
151,7,0.00986844932091216,MAPMLAT,1
152,7,0.00996759492126328,MAPMLAT,2
153,7,0.009826778593880498,MAPMLAT,3
154,7,0.010892774699745986,MAPMLAT,4
155,7,0.010186715575306314,MAPMLAT,5
156,7,0.010912608998050365,MAPMLAT,6
157,7,0.010340717714629598,MAPMLAT,7
158,7,0.010737571996213776,MAPMLAT,8
159,7,0.010491432150114647,MAPMLAT,9
160,7,0.010031133288841419,MAPMLAT,10
161,7,0.010143605109883881,MAPMLAT,11
162,7,0.01038915348709408,MAPMLAT,12
163,7,0.010605871259972628,MAPMLAT,13
