,noise_level,likelihood,method,run
0,2,0.007911820945376185,pmlat,0
1,2,0.00903092715828485,pmlat,1
2,2,0.006755316542106914,pmlat,2
3,2,0.008085517073716051,pmlat,3
4,2,0.010375837004578774,pmlat,4
5,2,0.009366068737013861,pmlat,5
6,2,0.009171119890374103,pmlat,6
7,2,0.007905587819755307,pmlat,7
8,2,0.007769412105268973,pmlat,8
9,2,0.009504154448005965,pmlat,9
10,2,0.007609684537249956,pmlat,10
11,2,0.008597128116232046,pmlat,11
12,2,0.008399886794963137,pmlat,12
13,2,0.00751730987287627,pmlat,13
14,2,0.008158021917539636,pmlat,14
15,2,0.007798972785215285,pmlat,15
16,2,0.0090848198033947,pmlat,16
17,2,0.008521043585832038,pmlat,17
18,2,0.009306658802963212,pmlat,18
19,2,0.009074802096381713,pmlat,19
20,2,0.00782201672549668,pmlat,20
21,2,0.008529391750566136,pmlat,21
22,2,0.008409063336738166,pmlat,22
23,2,0.008585579890466443,pmlat,23
24,2,0.009419438925306643,pmlat,24
25,2,0.006960787460731134,pmlat,25
26,2,0.008341407341663635,pmlat,26
27,2,0.009022468008548059,pmlat,27
28,2,0.007880895595275305,pmlat,28
29,2,0.009581323633388568,pmlat,29
30,3,0.012516699602726633,pmlat,0
31,3,0.011473382233926882,pmlat,1
32,3,0.013222169866615355,pmlat,2
33,3,0.012177512798098353,pmlat,3
34,3,0.013355429122211757,pmlat,4
35,3,0.01260111064174319,pmlat,5
36,3,0.01287928947336424,pmlat,6
37,3,0.01202981380328636,pmlat,7
38,3,0.013249232969725138,pmlat,8
39,3,0.01247764605912224,pmlat,9
40,3,0.011925877987292213,pmlat,10
41,3,0.012338806739011405,pmlat,11
42,3,0.012844900183218683,pmlat,12
43,3,0.011674697263619922,pmlat,13
44,3,0.012161694581283657,pmlat,14
45,3,0.011339441488603469,pmlat,15
46,3,0.013134767535054211,pmlat,16
47,3,0.012980840847751966,pmlat,17
48,3,0.012995355540343588,pmlat,18
49,3,0.011943911004795358,pmlat,19
50,3,0.012266506182991618,pmlat,20
51,3,0.012737427720693521,pmlat,21
52,3,0.012788638691413133,pmlat,22
53,3,0.012234802568374621,pmlat,23
