,noise_level,likelihood,method,run
0,2,0.19018792949175933,pmlat,0
1,2,0.19667634001739717,pmlat,1
2,2,0.20008817989664437,pmlat,2
3,2,0.19761331021706965,pmlat,3
4,2,0.19738490017178234,pmlat,4
5,2,0.18254009669668378,pmlat,5
6,2,0.19402127281343468,pmlat,6
7,2,0.19464763810385502,pmlat,7
8,2,0.19202925359928844,pmlat,8
9,2,0.1998546489396642,pmlat,9
10,2,0.1926341334783429,pmlat,10
11,2,0.19120316773085239,pmlat,11
12,2,0.2004887482425881,pmlat,12
13,2,0.19717094766744345,pmlat,13
14,2,0.19894527992808897,pmlat,14
15,2,0.20038435857533596,pmlat,15
16,2,0.19591099581650936,pmlat,16
17,2,0.1889157820019515,pmlat,17
18,2,0.20780682646572407,pmlat,18
19,2,0.19446521806350608,pmlat,19
20,2,0.19505903550338594,pmlat,20
21,2,0.18184653961341538,pmlat,21
22,2,0.19181785280001878,pmlat,22
23,2,0.19714167876010658,pmlat,23
24,2,0.20051329459758938,pmlat,24
25,2,0.21326366335739838,pmlat,25
26,2,0.20866865373979243,pmlat,26
27,2,0.2030922172478387,pmlat,27
28,2,0.1931355645752229,pmlat,28
29,2,0.18985472894793196,pmlat,29
30,3,0.08352465886430599,pmlat,0
31,3,0.09038671216414683,pmlat,1
32,3,0.09157758875827401,pmlat,2
33,3,0.08792952297787779,pmlat,3
34,3,0.08067374251787435,pmlat,4
35,3,0.08475669978015671,pmlat,5
36,3,0.08759925245657177,pmlat,6
37,3,0.08907746025985197,pmlat,7
38,3,0.08491687907554381,pmlat,8
39,3,0.08268647023038325,pmlat,9
40,3,0.08636523716769241,pmlat,10
41,3,0.08731546921072636,pmlat,11
42,3,0.08529302630791667,pmlat,12
43,3,0.08251674047200575,pmlat,13
44,3,0.08370516664508654,pmlat,14
45,3,0.08957432811338077,pmlat,15
46,3,0.08440171771835722,pmlat,16
47,3,0.08712658060920114,pmlat,17
48,3,0.08751925625459507,pmlat,18
49,3,0.08940059718743357,pmlat,19
